year,state,agencyName,q01,q02,q03,q04,population
2016,Idaho,Salmon,0,0,0,0,3019
2010,Utah,Salt Lake City,0,1,1,0,177873
2011,Utah,Salt Lake City,0,0,2,0,190038
2012,Utah,Salt Lake City,0,0,0,2,"192,465"
2013,Utah,Salt Lake City,0,3,0,2,190246
2014,Utah,Salt Lake City,0,0,0,1,192368
2015,Utah,Salt Lake City,0,3,1,0,191992
2016,Utah,Salt Lake City,0,0,1,0,193918
2010,Tennessee,Saltillo,DNR,0,DNR,0,350
2011,Tennessee,Saltillo,0,0,0,0,306
2012,Tennessee,Saltillo,0,0,0,0,519
2013,Tennessee,Saltillo,0,0,0,0,520
2014,Tennessee,Saltillo,0,0,0,0,514
2015,Tennessee,Saltillo,0,0,0,0,505
2016,Tennessee,Saltillo,0,0,0,0,502
2010,Pennsylvania,Saltsburg,0,0,0,0,874
2011,Pennsylvania,Saltsburg,0,0,0,0,876
2012,Pennsylvania,Saltsburg,0,0,0,0,872
2013,Pennsylvania,Saltsburg,0,0,0,0,861
2014,Pennsylvania,Saltsburg,0,0, DNR, DNR,840
2015,Pennsylvania,Saltsburg,0,0, DNR, DNR,833
2016,Pennsylvania,Saltsburg,0,0,0,0,832
2010,Virginia,Saltville,0,0,0,0,2192
2011,Virginia,Saltville,0,0,0,0,2102
2012,Virginia,Saltville,0,0,0,0,"2,089"
2013,Virginia,Saltville,0,0,0,0,2043
2014,Virginia,Saltville,0,0,0,0,2046
2015,Virginia,Saltville,0,0,0,0,2034
2016,Virginia,Saltville,0,0,0,0,2022
2010,North Carolina,Saluda,0,0,0,0,590
2010,South Carolina,Saluda,0,0,0,0,2980
2011,North Carolina,Saluda,0,0,0,0,722
2011,South Carolina,Saluda,0,0,0,0,3607
2012,North Carolina,Saluda,0,0,0,0,712
2012,South Carolina,Saluda,0,0,0,0,"3,600"
2013,North Carolina,Saluda,0,0,0,0,699
2013,South Carolina,Saluda,0,0,0,0,3565
2014,North Carolina,Saluda,0,0,0,0,705
2014,South Carolina,Saluda,0,0,0,0,3609
2015,South Carolina,Saluda,0,0,1,0,3618
2015,North Carolina,Saluda,0,0,0,0,704
2016,North Carolina,Saluda,0,0,0,0,705
2016,South Carolina,Saluda,0,0,0,0,3603
2010,Kentucky,Salyersville,DNR,0,0,0,1557
2011,Kentucky,Salyersville,0,0,0,0,1896
2012,Kentucky,Salyersville,0,0,0,0,"1,870"
2013,Kentucky,Salyersville,0,0,0,0,1831
2014,Kentucky,Salyersville,0,0,0,0,1829
2015,Kentucky,Salyersville,0,0,0,0,1817
2016,Kentucky,Salyersville,0,0,0,0,1804
2010,Tennessee,Samburg,0,0,0,0,249
2011,Tennessee,Samburg,0,0,0,0,219
2012,Tennessee,Samburg,0,0,0,0,220
2013,Tennessee,Samburg,0,0,0,0,213
2010,Washington,Sammamish,0,0,1,0,43048
2011,Washington,Sammamish,0,0,0,0,46498
2012,Washington,Sammamish,0,0,0,0,"47,158"
2013,Washington,Sammamish,0,0,0,0,49805
2014,Washington,Sammamish,1,0,0,0,51016
2015,Washington,Sammamish,1,0,0,0,52365
2016,Washington,Sammamish,0,0,6,1,53387
2010,Alabama,Samson,0,0,0,0,2039
2011,Alabama,Samson,DNR,0,0,DNR,1949
2012,Alabama,Samson,DNR,0,0,DNR,"1,948"
2013,Alabama,Samson,0,0,0,0,1940
2014,Alabama,Samson,0, DNR, DNR, DNR,1922
2010,Texas,San Angelo,1,0,0,1,92234
2011,Texas,San Angelo,1,0,2,1,95161
2012,Texas,San Angelo,0,0,0,2,"95,960"
2013,Texas,San Angelo,1,0,0,0,96661
2014,Texas,San Angelo,0,0,0,0,98477
2015,Texas,San Angelo,0,0,1,0,100356
2016,Texas,San Angelo,0,0,0,1,101870
2010,California,San Anselmo,0,0,0,0,12016
2011,California,San Anselmo,0,0,0,0,12481
2012,California,San Anselmo,0,1,0,0,"12,584"
2010,Texas,San Antonio,3,2,0,0,1392198
2011,Texas,San Antonio,0,1,0,1,1355339
2012,Texas,San Antonio,1,5,4,7,"1,380,123"
2013,Texas,San Antonio,3,3,3,2,1399725
2014,Texas,San Antonio,6,4,3,1,1428465
2015,Texas,San Antonio,2,2,7,1,1463586
2016,Texas,San Antonio,2,1,4,2,1498642
2010,Texas,San Augustine,0,0,0,0,2306
2011,Texas,San Augustine,0,0,0,0,2152
2012,Texas,San Augustine,0,0,0,0,"2,138"
2013,Texas,San Augustine,0,0,0,0,2081
2014,Texas,San Augustine,0,0,0,0,2094
2015,Texas,San Augustine,0,0,0,0,2035
2016,Texas,San Augustine,0,0,0,0,1989
2010,Texas,San Benito,0,0,0,0,25400
2011,Texas,San Benito,0,0,0,0,24760
2012,Texas,San Benito,0,0,0,0,"25,099"
2013,Texas,San Benito,0, DNR,0,0,24555
2014,Texas,San Benito,0,0,0,0,24392
2015,Texas,San Benito,0,0,0,0,24557
2016,Texas,San Benito,0,0,0,0,24535
2010,California,San Bernardino,0,2,0,0,199214
2011,California,San Bernardino,0,0,0,2,212392
2012,California,San Bernardino,0,1,0,0,"214,987"
2013,California,San Bernardino,0,0,2,1,214322
2014,California,San Bernardino,1,0,0,0,214588
2015,California,San Bernardino,1,2,1,0,216477
2016,California,San Bernardino2,0,1,4,1,217303
2010,California,San Bruno,0,0,1,1,41517
2011,California,San Bruno,0,0,1,0,41597
2012,California,San Bruno,0,0,0,0,"42,002"
2013,California,San Bruno,0,0,0,0,42495
2014,California,San Bruno,0,0,0,0,42787
2015,California,San Bruno,0,0,0,0,43499
2016,California,San Bruno,0,0,1,1,43613
2010,California,San Carlos,0,0,0,DNR,27187
2010,California,San Clemente,0,0,0,0,62796
2011,California,San Clemente,0,0,1,0,64269
2012,California,San Clemente,0,1,0,0,"65,089"
2013,California,San Clemente,0,0,0,0,65295
2014,California,San Clemente,0,0,2,0,65397
2015,California,San Clemente,0,0,0,0,65755
2016,California,San Clemente,0,0,0,0,65915
2010,California,San Diego,11,13,13,12,1313433
2010,Texas,San Diego,0,0,0,0,4357
2011,California,San Diego,14,10,10,8,1316919
2011,Texas,San Diego,0,0,0,0,4582
2012,California,San Diego,10,6,8,10,"1,338,477"
2012,Texas,San Diego,0,0,0,0,"4,528"
2013,California,San Diego,7,10,17,9,1349306
2013,Texas,San Diego,0,0,0,0,4437
2014,California,San Diego,7,13,11,6,1368690
2014,Texas,San Diego,0,0,0,0,4453
2015,California,San Diego,10,9,6,11,1400467
2015,Texas,San Diego,0,0,0,0,4385
2016,California,San Diego,7,10,6,12,1413414
2016,Texas,San Diego,0,0,0,0,4350
2010,California,San Dimas,0,0,0,0,35008
2011,California,San Dimas,0,1,0,0,33763
2012,California,San Dimas,1,0,0,0,"33,923"
2013,California,San Dimas,1,0,0,0,33854
2014,California,San Dimas,0,0,0,1,33953
2015,California,San Dimas,0,1,0,0,34955
2016,California,San Dimas,0,0,0,0,34884
2010,Texas,San Felipe,0,0,0,0,995
2011,Texas,San Felipe,0,0,0,0,763
2012,Texas,San Felipe,0,0,DNR,DNR,764
2010,California,San FerDNRdo,0,0,0,0,23719
2011,California,San FerDNRdo,0,0,0,0,23923
2013,California,San FerDNRdo,0,0,0,0,23955
2014,California,San FerDNRdo,0,0,0,0,24362
2015,California,San FerDNRdo,0,0,0,0,24823
2016,California,San FerDNRdo,1,0,0,1,25194
2012,California,San Fernando,0,0,0,0,"24,039"
2010,California,San Francisco,18,10,18,17,818594
2011,California,San Francisco,9,14,14,9,814701
2012,California,San Francisco,8,9,8,10,"820,363"
2013,California,San Francisco,4,8,8,4,833863
2014,California,San Francisco,7,5,5,5,850294
2015,California,San Francisco,8,11,7,2,863782
2016,California,San Francisco2,9,12,10,5,871155
2010,California,San Gabriel,0,0,0,0,40281
2011,California,San Gabriel,0,1,0,0,40185
2012,California,San Gabriel,1,0,0,0,"40,376"
2013,California,San Gabriel,0,0,0,0,40287
2014,California,San Gabriel,0,0,0,0,40409
2015,California,San Gabriel,0,0,0,0,40714
2016,California,San Gabriel,0,0,0,0,40580
2010,California,San Jacinto,0,1,0,0,39703
2011,California,San Jacinto,0,0,0,0,44719
2012,California,San Jacinto,0,0,0,0,"45,637"
2013,California,San Jacinto,0,0,0,0,45714
2014,California,San Jacinto,0,0,0,0,46216
2015,California,San Jacinto,0,1,0,0,47022
2016,California,San Jacinto,0,0,0,0,47475
2010,California,San Jose,4,4,9,7,970252
2011,California,San Jose,11,11,6,4,957062
2012,California,San Jose,6,2,1,6,"976,459"
2013,California,San Jose,7,1,2,5,992143
2014,California,San Jose,2,1,6,2,1009679
2015,California,San Jose,2,1,0,3,1031458
2016,California,San Jose,5,1,4,9,1041844
2010,Texas,San Juan,0,0,0,0,35326
2011,Texas,San Juan,0,0,0,0,34568
2012,Texas,San Juan,0,0,0,0,"35,394"
2013,Texas,San Juan,0,0,0,0,35588
2014,Texas,San Juan,0,0,0,0,35982
2015,Texas,San Juan,0,0,0,0,36719
2016,Texas,San Juan,0,0,0,0,37075
2010,California,San Juan Capistrano,0,0,1,0,35241
2011,California,San Juan Capistrano,0,0,0,0,35000
2012,California,San Juan Capistrano,0,0,0,0,"35,449"
2013,California,San Juan Capistrano,0,0,0,0,35585
2014,California,San Juan Capistrano,0,0,0,0,36124
2015,California,San Juan Capistrano,0,1,0,0,36666
2016,California,San Juan Capistrano,0,0,0,0,36798
2010,California,San Leandro,0,1,5,5,78447
2011,California,San Leandro,0,0,1,0,85949
2012,California,San Leandro,2,0,0,1,"86,869"
2013,California,San Leandro,2,1,2,0,87490
2014,California,San Leandro,0,2,0,0,88690
2015,California,San Leandro,1,0,1,1,90438
2016,California,San Leandro,4,5,5,8,91870
2012,Arizona,San Luis,0,0,0,0,"28,168"
2013,Arizona,San Luis,0,0,0,0,28231
2014,Arizona,San Luis,0,0,0,0,32059
2015,Arizona,San Luis,0,0,0,0,31807
2016,Arizona,San Luis,0,0,0,0,32227
2010,California,San Luis Obispo,1,2,0,0,44008
2011,California,San Luis Obispo,2,1,0,0,45649
2012,California,San Luis Obispo,2,2,0,0,"45,947"
2013,California,San Luis Obispo,0,0,2,0,46095
2014,California,San Luis Obispo,0,0,1,0,46672
2015,California,San Luis Obispo,0,0,0,0,47116
2016,California,San Luis Obispo,2,0,0,0,47774
2010,California,San Marcos,1,1,3,0,83671
2010,Texas,San Marcos,0,0,1,0,55100
2011,California,San Marcos,1,0,2,0,84766
2011,Texas,San Marcos,0,0,0,0,45839
2012,California,San Marcos,1,0,0,1,"85,810"
2012,Texas,San Marcos,0,0,0,0,"47,384"
2013,California,San Marcos,0,0,0,0,87712
2013,Texas,San Marcos,0,0,0,0,51786
2014,California,San Marcos,0,0,1,0,90799
2014,Texas,San Marcos,0,0,0,0,56623
2015,California,San Marcos,0,0,0,0,95314
2015,Texas,San Marcos,0,0,0,0,62919
2016,California,San Marcos,1,0,0,1,94840
2016,Texas,San Marcos,0,0,0,1,64380
2010,California,San Marino,0,0,0,0,12725
2011,California,San Marino,0,0,0,0,13302
2012,California,San Marino,0,0,0,0,"13,364"
2013,California,San Marino,0,0,0,0,13308
2014,California,San Marino,0,0,0,0,13371
2015,California,San Marino,0,0,1,0,13491
2016,California,San Marino,0,0,0,0,13528
2010,California,San Mateo,0,0,1,0,92724
2011,California,San Mateo,0,0,1,1,98350
2012,California,San Mateo,1,0,0,0,"99,303"
2013,California,San Mateo,0,0,1,0,100440
2014,California,San Mateo,1,1,0,0,102082
2015,California,San Mateo,0,0,0,2,104306
2016,California,San Mateo,0,1,0,1,104802
2010,California,San Pablo,0,1,0,0,31122
2011,California,San Pablo,0,0,0,1,29482
2012,California,San Pablo,0,0,0,0,"29,884"
2013,California,San Pablo,0,0,0,0,29893
2014,California,San Pablo,0,0,0,0,29831
2015,California,San Pablo,0,0,0,0,30290
2016,California,San Pablo,0,0,0,0,30674
2010,California,San Rafael,1,1,1,2,55832
2011,California,San Rafael,2,1,0,0,58391
2012,California,San Rafael,0,1,0,2,"58,854"
2013,California,San Rafael,0,0,0,0,58725
2014,California,San Rafael,1,0,1,0,59292
2015,California,San Rafael,0,0,0,0,59598
2016,California,San Rafael,0,0,0,1,59435
2010,California,San Ramon,0,2,0,0,50006
2011,California,San Ramon,0,0,0,0,72996
2012,California,San Ramon,0,0,0,0,"74,013"
2013,California,San Ramon,0,0,0,0,74434
2014,California,San Ramon,0,1,0,0,75049
2015,California,San Ramon,0,0,0,0,76081
2016,California,San Ramon,0,0,0,4,76901
2010,Texas,San Saba,0,0,0,0,2458
2011,Texas,San Saba,0,0,0,0,3164
2012,Texas,San Saba,0,0,0,0,"3,173"
2013,Texas,San Saba,0,0,0,0,3086
2014,Texas,San Saba,0,0,0,0,3098
2015,Texas,San Saba,0,0,0,0,2692
2016,Texas,San Saba,0,0,0,0,3004
2012,New Hampshire,Sanbornton,0,0,0,0,"2,978"
2013,New Hampshire,Sanbornton,0,0,0,0,2970
2014,New Hampshire,Sanbornton,0,0,0,0,2973
2015,New Hampshire,Sanbornton,0,0,0,0,2976
2016,New Hampshire,Sanbornton,0,0,0,0,2979
2010,California,Sand City,0,0,0,0,372
2011,California,Sand City,0,0,0,0,338
2012,California,Sand City,0,0,0,0,343
2013,California,Sand City,0,0,0,0,344
2014,California,Sand City,0,0,0,0,343
2015,California,Sand City,0,0,0,0,339
2016,California,Sand City,0,0,0,0,391
2010,Michigan,Sand Lake,0,0,0,0,514
2011,Michigan,Sand Lake,0,0,0,0,500
2012,Michigan,Sand Lake,0,0,0,0,504
2013,Michigan,Sand Lake,0,0,0,0,512
2014,Michigan,Sand Lake,0,0,0,0,519
2015,Michigan,Sand Lake,0,0,0,0,523
2016,Michigan,Sand Lake,0,0,0,0,525
2010,Oklahoma,Sand Springs,0,0,0,0,19204
2011,Oklahoma,Sand Springs,0,0,0,0,19108
2013,Oklahoma,Sand Springs,0,0,0,0,19180
2014,Oklahoma,Sand Springs,0,0,0,0,19456
2015,Oklahoma,Sand Springs,0,0,0,0,19726
2016,Oklahoma,Sand Springs,0,0,0, DNR,19961
2011,Georgia,Sandersville,DNR,0,0,0,5990
2012,Georgia,Sandersville,0,0,0,DNR,"5,952"
2013,Georgia,Sandersville,0,0,0,0,5807
2014,Georgia,Sandersville,0,0,0,0,5822
2015,Georgia,Sandersville,0,0,0,0,5750
2016,Georgia,Sandersville,0,0,0,0,5724
2016,Illinois,Sandoval,0,0,0,0,1221
2010,New Hampshire,Sandown,0,1,0,0,5907
2011,New Hampshire,Sandown,0,0,0,0,5994
2012,New Hampshire,Sandown,0,0,0,0,"6,019"
2013,New Hampshire,Sandown,0,0,0,0,6183
2014,New Hampshire,Sandown,0,0,0,0,6239
2015,New Hampshire,Sandown,0,0,0,0,6311
2016,New Hampshire,Sandown,0,0,0,1,6348
2010,Idaho,Sandpoint,0,0,0,0,8503
2011,Idaho,Sandpoint,0,0,0,0,7446
2012,Idaho,Sandpoint,0,0,0,0,"7,404"
2013,Idaho,Sandpoint,0,0,0,0,7412
2014,Idaho,Sandpoint,0,0,0,0,7629
2015,Idaho,Sandpoint,0,0,0,0,7860
2016,Idaho,Sandpoint,0,0,0,0,7931
2010,New York,Sands Point Village,0,0,0,0,2848
2011,New York,Sands Point Village,0,0,0,0,2687
2012,New York,Sands Point Village,0,0,0,0,"2,700"
2013,New York,Sands Point Village,0,0,0,0,2715
2014,New York,Sands Point Village,0,0,0,0,2727
2015,New York,Sands Point Village,0,0, DNR,0,2754
2016,New York,Sands Point Village,0,0,0,0,2767
2010,Michigan,Sandusky,0,0,0,DNR,2504
2010,Ohio,Sandusky,DNR,0,0,0,25380
2011,Ohio,Sandusky,0,0,0,0,25812
2012,Michigan,Sandusky,0,0,0,0,"2,652"
2012,Ohio,Sandusky,0,DNR,DNR,DNR,"25,680"
2013,Michigan,Sandusky,0,0,0,0,2624
2013,Ohio,Sandusky,0,0,0,0,25401
2014,Michigan,Sandusky,0,0,0,0,2609
2014,Ohio,Sandusky,0,0,0,0,25236
2015,Michigan,Sandusky,0,0,0,0,2586
2015,Ohio,Sandusky,0,0,0,0,25213
2016,Michigan,Sandusky,0,0,0,0,2580
2016,Ohio,Sandusky,0,0,0,0,25078
2010,Illinois,Sandwich,0,0,0,0,7389
2010,Massachusetts,Sandwich,0,0,0,0,19721
2010,New Hampshire,Sandwich,0,0,0,0,1318
2011,Illinois,Sandwich,0,0,0,0,7443
2011,Massachusetts,Sandwich,0,0,0,0,20801
2011,New Hampshire,Sandwich,0,0,0,0,1328
2012,Illinois,Sandwich,0,0,0,0,"7,397"
2012,Massachusetts,Sandwich,0,0,0,0,"20,848"
2012,New Hampshire,Sandwich,0,0,0,0,"1,324"
2013,Illinois,Sandwich,0,0,0,0,7363
2013,Massachusetts,Sandwich,0,0,0,0,20713
2013,New Hampshire,Sandwich,0,0,0,0,1316
2014,Illinois,Sandwich,0,0, DNR, DNR,7353
2014,Massachusetts,Sandwich,0,0,0,0,20628
2014,New Hampshire,Sandwich,0,0,0,0,1316
2015,Illinois,Sandwich,0,0,0, DNR,7409
2015,Massachusetts,Sandwich,0,0,0,0,20511
2015,New Hampshire,Sandwich,0,0,0,0,1310
2016,Illinois,Sandwich,0,0,0,0,7355
2016,Massachusetts,Sandwich,0,0,0,0,20312
2016,New Hampshire,Sandwich,0,0,0,0,1307
2010,Utah,Sandy,1,0,0,0,95173
2010,Oregon,Sandy,0,0,0,0,9426
2011,Utah,Sandy,0,0,0,1,89149
2012,Utah,Sandy,0,0,0,0,"90,405"
2013,Utah,Sandy,0,0,0,0,89943
2014,Utah,Sandy,0,0,0,0,90860
2015,Utah,Sandy,0,0,0,2,92013
2016,Oregon,Sandy,0,0,0,0,10855
2016,Utah,Sandy,0,0,0,0,94601
2010,Pennsylvania,Sandy Lake,0,0,0,0,685
2011,Pennsylvania,Sandy Lake,DNR,0,0,0,661
2012,Pennsylvania,Sandy Lake,0,0,0,0,656
2013,Pennsylvania,Sandy Lake,0,0,0, DNR,651
2014,Pennsylvania,Sandy Lake,0,0,0,0,651
2015,Pennsylvania,Sandy Lake,0,0, DNR, DNR,647
2016,Pennsylvania,Sandy Lake,0,0, DNR, DNR,651
2010,Georgia,Sandy Springs,0,0,0,0,82898
2011,Georgia,Sandy Springs,0,0,0,DNR,95089
2012,Georgia,Sandy Springs,0,0,0,DNR,"97,890"
2013,Georgia,Sandy Springs,0,0,0,0,101180
2014,Georgia,Sandy Springs,0,0,0,0,101184
2015,Georgia,Sandy Springs,0,0,0,0,103898
2016,Georgia,Sandy Springs,0,0,0,0,107685
2010,Pennsylvania,Sandy Township,0,0,0,0,11527
2011,Pennsylvania,Sandy Township,0,0,0,0,10659
2012,Pennsylvania,Sandy Township,0,0,0,0,"10,600"
2013,Pennsylvania,Sandy Township,0,0,0,0,10633
2014,Pennsylvania,Sandy Township,0,0,0,0,10655
2015,Pennsylvania,Sandy Township,0, DNR,0,0,10616
2016,Pennsylvania,Sandy Township,0,0,0, DNR,10699
2010,Maine,Sanford,2,1,1,0,21216
2010,Florida,Sanford,0,0,0,0,52325
2010,North Carolina,Sanford,0,0,0,0,30679
2011,Maine,Sanford,0,1,4,0,20795
2011,Florida,Sanford,0,0,0,0,54300
2011,North Carolina,Sanford,0,0,0,0,28450
2012,Florida,Sanford,0,0,0,1,"54,662"
2012,Maine,Sanford,0,3,2,0,"20,925"
2012,North Carolina,Sanford,0,0,0,0,"28,801"
2013,Florida,Sanford,0,0,1,0,54972
2013,Maine,Sanford,0,0,0,0,20913
2013,North Carolina,Sanford,0,0,0,0,29390
2014,Florida,Sanford,0,0,0,0,56601
2014,Maine,Sanford,0,0,0,0,20848
2014,North Carolina,Sanford,0,0,0,0,29805
2015,Maine,Sanford,0,0,1,0,20936
2015,North Carolina,Sanford,0,0,0,0,29360
2016,Maine,Sanford,0,1,0,1,20914
2016,North Carolina,Sanford,0,0,0,0,29347
2010,California,Sanger,0,0,0,0,26246
2010,Texas,Sanger,0,0,0,0,8350
2011,California,Sanger,0,0,1,0,24555
2011,Texas,Sanger,0,0,0,0,7062
2012,California,Sanger,0,0,0,0,"24,827"
2012,Texas,Sanger,0,0,0,0,"7,275"
2013,California,Sanger,0,0,0,0,24649
2013,Texas,Sanger,0,0,0,0,7226
2014,California,Sanger,0,0,0,0,24771
2014,Texas,Sanger,0,0,0,0,7532
2015,California,Sanger,0,0,0,0,24933
2015,Texas,Sanger,0,0,0,0,7768
2016,California,Sanger,0,0,0,0,25078
2016,Texas,Sanger,0,0,0,0,7913
2010,Florida,Sanibel,0,0,0,0,5526
2011,Florida,Sanibel,0,0,0,0,6557
2012,Florida,Sanibel,0,0,0,0,"6,692"
2013,Florida,Sanibel,0,0,0,0,6827
2014,Florida,Sanibel,0,0,0,0,7023
2010,Pennsylvania,Sankertown,0,0,0,0,649
2011,Pennsylvania,Sankertown,0,0,0,DNR,677
2012,Pennsylvania,Sankertown,0,0,0,0,671
2013,Pennsylvania,Sankertown,0,0,0,0,662
2014,Pennsylvania,Sankertown,0,0,0,0,657
2015,Pennsylvania,Sankertown,0,0, DNR, DNR,648
2016,Pennsylvania,Sankertown, DNR, DNR,0, DNR,645
2010,Texas,Sansom Park Village,0,0,0,0,4242
2011,Texas,Sansom Park Village,0,0,0,0,4785
2012,Texas,Sansom Park Village,0,0,0,0,"4,861"
2013,Texas,Sansom Park Village,0,0,0,0,4804
2014,Texas,Sansom Park Village,0,0,0,0,4821
2015,Texas,Sansom Park Village,0,0,0,0,4859
2016,Texas,Sansom Park Village,0,0,0,0,4892
2010,California,Santa Ana,0,1,1,2,340240
2012,California,Santa Ana,3,4,0,0,"332,482"
2013,California,Santa Ana,0,0,1,0,332848
2014,California,Santa Ana,1,2,2,2,336462
2015,California,Santa Ana,2,3,5,0,337304
2016,California,Santa Ana,3,2,0,1,337419
2011,California,Santa Ana3,4,4,1,3,328343
2010,Texas,Santa Anna,0,0,0,0,993
2011,Texas,Santa Anna,0,0,0,0,1122
2012,Texas,Santa Anna,0,0,0,0,"1,098"
2013,Texas,Santa Anna,0,0,0,0,1067
2014,Texas,Santa Anna,0,0,0,0,1047
2015,Texas,Santa Anna,0,0,0,0,1032
2016,Texas,Santa Anna,0,0,0,0,1022
2010,California,Santa Barbara,1,0,2,0,85967
2011,California,Santa Barbara,1,0,2,0,89449
2012,California,Santa Barbara,DNR,0,0,1,"89,871"
2013,California,Santa Barbara,0,0,1,1,90006
2014,California,Santa Barbara,0,0,0,0,90889
2015,California,Santa Barbara,0,1,0,0,91877
2016,California,Santa Barbara,0,0,0,0,92519
2010,California,Santa Clara,0,0,0,0,112917
2010,New Mexico,Santa Clara,0,0,0,0,1875
2011,California,Santa Clara,0,0,0,0,117837
2011,New Mexico,Santa Clara,0,0,0,0,1705
2011,Utah,Santa Clara,0,0,0,0,6119
2012,California,Santa Clara,0,0,0,0,"119,360"
2012,New Mexico,Santa Clara,0,0,0,0,"1,682"
2013,California,Santa Clara,0,0,2,0,120150
2013,New Mexico,Santa Clara,0,0,0,0,1683
2014,California,Santa Clara,0,0,0,0,121114
2014,New Mexico,Santa Clara,0,0,0,0,1677
2015,California,Santa Clara,0,0,0,0,123562
2016,California,Santa Clara,0,0,0,0,128179
2012,Utah,Santa Clara/Ivins,0,0,0,0,"13,266"
2013,Utah,Santa Clara/Ivins,0,0,0,0,13680
2014,Utah,Santa Clara/Ivins,0,0,0,0,14179
2015,Utah,Santa Clara/Ivins,0,0,0,0,14715
2016,Utah,Santa Clara/Ivins,0,0,0,1,15107
2010,California,Santa Clarita,1,2,3,0,170458
2011,California,Santa Clarita,4,1,1,2,178393
2013,California,Santa Clarita,2,1,1,1,204951
2014,California,Santa Clarita,1,5,1,1,206930
2015,California,Santa Clarita,2,1,0,1,211132
2016,California,Santa Clarita,3,1,2,4,219611
2012,California,Santa Clarita3,4,2,2,1,"179,248"
2010,California,Santa Cruz,4,3,3,1,56860
2011,California,Santa Cruz,2,3,6,4,60651
2012,California,Santa Cruz,2,3,3,2,"60,902"
2013,California,Santa Cruz,1,0,0,1,62517
2014,California,Santa Cruz,4,4,0,0,63440
2015,California,Santa Cruz,2,1,1,2,64076
2016,California,Santa Cruz,4,1,2,5,64969
2010,Texas,Santa Fe,0,0,0,0,11915
2011,Texas,Santa Fe,0,0,0,0,12479
2012,Texas,Santa Fe,0,0,0,0,"12,597"
2013,Texas,Santa Fe,0,0,0, DNR,12565
2014,Texas,Santa Fe,0,0,0,0,12701
2015,Texas,Santa Fe,0,0,0,0,12982
2016,Texas,Santa Fe,0,0,0,0,13172
2010,California,Santa Fe Springs,0,0,0,0,17120
2011,California,Santa Fe Springs,0,0,0,0,16414
2012,California,Santa Fe Springs,0,0,0,0,"16,492"
2013,California,Santa Fe Springs,0,0,0,0,16936
2014,California,Santa Fe Springs,0,0,0,0,17254
2015,California,Santa Fe Springs,0,0,0,0,17867
2016,California,Santa Fe Springs,0,0,0,0,18401
2010,California,Santa Maria,0,0,1,1,87803
2011,California,Santa Maria,0,0,0,0,100723
2012,California,Santa Maria,0,1,0,0,"101,207"
2013,California,Santa Maria,0,0,0,1,102051
2014,California,Santa Maria,0,0,0,0,102885
2015,California,Santa Maria,0,0,0,0,104355
2016,California,Santa Maria,0,0,0,0,106200
2010,California,Santa Monica,0,0,1,0,87817
2011,California,Santa Monica,0,2,1,2,90791
2012,California,Santa Monica,2,4,4,1,"91,215"
2013,California,Santa Monica,0,0,0,0,92488
2014,California,Santa Monica,0,0,1,0,93151
2015,California,Santa Monica,0, DNR,2,0,93796
2016,California,Santa Monica,0,2,1,0,93921
2010,California,Santa Paula,0,0,0,0,28810
2011,California,Santa Paula,0,0,0,0,29666
2012,California,Santa Paula,0,0,0,1,"29,899"
2013,California,Santa Paula,0,0,0,0,30159
2014,California,Santa Paula,0,0,0,0,30269
2015,California,Santa Paula,0,0,0,0,30710
2016,California,Santa Paula,0,0,0,0,30784
2010,California,Santa Rosa,0,0,1,1,158182
2010,Texas,Santa Rosa,0,0,0,0,3155
2011,California,Santa Rosa,0,0,0,1,169788
2011,Texas,Santa Rosa,0,0,0,0,2933
2012,California,Santa Rosa,1,0,0,0,"170,862"
2012,Texas,Santa Rosa,0,0,0,0,"2,972"
2013,California,Santa Rosa,2,1,0,0,171564
2013,Texas,Santa Rosa,0,0,0,0,2895
2014,California,Santa Rosa,0,0,0,0,172991
2014,Texas,Santa Rosa,0,0,0,0,2892
2015,California,Santa Rosa,1,0,0,1,175738
2016,California,Santa Rosa,1,0,0,0,176383
2016,Texas,Santa Rosa,0,0,0,0,2875
2010,Utah,Santaquin/Genola,0,0,0,0,9895
2011,Utah,Santaquin/Genola,0,0,0,0,10700
2012,Utah,Santaquin/Genola,0,0,0,0,"10,934"
2013,Utah,Santaquin/Genola,0,0,0,0,11224
2014,Utah,Santaquin/Genola,0,0,0,0,11407
2015,Utah,Santaquin/Genola,0,0,0,0,11754
2016,Utah,Santaquin/Genola,0,0,0,0,12289
2010,California,Santee,3,0,0,1,55533
2010,South Carolina,Santee,0,0,0,0,722
2011,California,Santee,2,0,0,4,54041
2011,South Carolina,Santee,0,0,0,0,972
2012,California,Santee,0,0,0,0,"54,700"
2012,South Carolina,Santee,0,0,0,0,964
2013,California,Santee,2,0,1,0,55924
2013,South Carolina,Santee,0,0,0,0,952
2014,California,Santee,0,0,1,0,56737
2014,South Carolina,Santee,0,0,0,0,950
2015,California,Santee,0,0,1,0,57934
2015,South Carolina,Santee,0,0,0,1,940
2016,California,Santee,0,0,0,1,58651
2016,South Carolina,Santee,0,0,0,0,930
2010,Oklahoma,Sapulpa,0,0,0,0,21567
2011,Oklahoma,Sapulpa,0,1,0,0,20764
2012,Oklahoma,Sapulpa,1,0,0,0,"20,818"
2013,Oklahoma,Sapulpa,0,1,0,0,20857
2014,Oklahoma,Sapulpa,1,0,1,0,20896
