state,agencyType,agencyName,q01,q02,q03,q04,population,addendum
Georgia,Universities and Colleges,Dalton State College,0,0,0,DNR,"5,485",0
Georgia,Universities and Colleges,Darton State College,0,0,0,DNR,"6,097",0
Georgia,Universities and Colleges,Emory University,0,0,0,DNR,"13,893",0
Georgia,Universities and Colleges,Fort Valley State University,0,0,DNR,DNR,"3,896",0
Georgia,Universities and Colleges,Gainesville State College,0,0,0,DNR,"8,569",0
Georgia,Universities and Colleges,Georgia College and State University,0,0,0,DNR,"6,636",0
Georgia,Universities and Colleges,Georgia Institute of Technology,0,0,0,DNR,"20,941",0
Georgia,Universities and Colleges,Georgia Military College,0,0,0,DNR,"1,701",0
Georgia,Universities and Colleges,Georgia Perimeter College,0,0,0,DNR,"26,996",0
Georgia,Universities and Colleges,Georgia Southern University,0,0,0,DNR,"20,212",0
Georgia,Universities and Colleges,Georgia Southwestern State University,0,0,0,DNR,"3,046",0
Georgia,Universities and Colleges,Georgia State University,0,0,0,DNR,"32,022",0
Georgia,Universities and Colleges,Gordon College,0,0,0,DNR,"4,664",0
Georgia,Universities and Colleges,Kennesaw State University,0,0,0,DNR,"24,175",0
Georgia,Universities and Colleges,Macon State College,0,0,0,DNR,"5,702",0
Georgia,Universities and Colleges,Medical College of Georgia,0,0,0,DNR,"2,442",0
Georgia,Universities and Colleges,Mercer University,0,0,0,DNR,"8,329",0
Georgia,Universities and Colleges,Middle Georgia College,0,0,0,DNR,"3,424",0
Georgia,Universities and Colleges,Morehouse College,0,0,DNR,DNR,"2,438",0
Georgia,Universities and Colleges,Morehouse School of Medicine,0,0,0,DNR,344,0
Georgia,Universities and Colleges,Morris Brown College3,0,0,DNR,DNR,Not Available,0
Georgia,Universities and Colleges,North Georgia College and State University,0,0,0,DNR,"6,067",0
Georgia,Universities and Colleges,Paine College,0,0,DNR,DNR,891,0
Georgia,Universities and Colleges,Piedmont College,0,0,0,DNR,"2,818",0
Georgia,Universities and Colleges,Savannah State University,0,0,0,DNR,"4,552",0
Georgia,Universities and Colleges,Southern Crescent Technical College,0,0,0,DNR,"5,155",0
Georgia,Universities and Colleges,Southern Polytechnic State University,0,0,0,DNR,"5,784",0
Georgia,Universities and Colleges,South Georgia College,0,0,0,DNR,"2,270",0
Georgia,Universities and Colleges,Spelman College,0,0,0,DNR,"2,170",0
Georgia,Universities and Colleges,University of West Georgia,0,0,0,DNR,"11,646",0
Georgia,Universities and Colleges,Valdosta State University,0,0,0,DNR,"13,089",0
Georgia,Universities and Colleges,Wesleyan College,0,0,0,DNR,681,0
Georgia,Universities and Colleges,West Georgia Technical College,0,0,0,DNR,"7,331",0
Georgia,Universities and Colleges,Young Harris College,0,0,0,DNR,886,0
Georgia,Metropolitan Counties,Augusta-Richmond,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Baker,0,DNR,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Bartow,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Brantley,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Brooks,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Bryan,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Butts,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Carroll,0,0,DNR,DNR,Not Available,0
Georgia,Metropolitan Counties,Catoosa,0,0,DNR,DNR,Not Available,0
Georgia,Metropolitan Counties,Chatham,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Chattahoochee,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Cherokee,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Clarke,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Clayton,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Clayton County Police Department,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Cobb,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Columbia,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Coweta,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Crawford,0,0,DNR,DNR,Not Available,0
Georgia,Metropolitan Counties,Dade,0,0,DNR,DNR,Not Available,0
Georgia,Metropolitan Counties,Dawson,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,DeKalb,0,DNR,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Dougherty,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Dougherty County Police Department,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Douglas,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Echols,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Effingham,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Fayette,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Floyd,0,0,DNR,DNR,Not Available,0
Georgia,Metropolitan Counties,Fulton,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Glynn,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Glynn County Police Department,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Hall,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Haralson,0,0,DNR,DNR,Not Available,0
Georgia,Metropolitan Counties,Harris,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Heard,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Henry,DNR,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Houston,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Jasper,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Jones,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Lamar,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Lanier,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Lee,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Long,0,DNR,DNR,DNR,Not Available,0
Georgia,Metropolitan Counties,Lowndes,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,McDuffie,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,McIntosh,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Meriwether,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Monroe,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Morgan,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Murray,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Muscogee,0,0,DNR,DNR,Not Available,0
Georgia,Metropolitan Counties,Newton,0,0,DNR,DNR,Not Available,0
Georgia,Metropolitan Counties,Oconee,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Paulding,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Peach,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Pickens,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Pike,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Pulaski,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Rockdale,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Spalding,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Terrell,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Twiggs,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Walker,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Walton,0,0,0,DNR,Not Available,0
Georgia,Metropolitan Counties,Whitfield,0,0,DNR,DNR,Not Available,0
Georgia,Metropolitan Counties,Worth,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Appling,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Atkinson,0,DNR,DNR,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Baldwin,0,0,DNR,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Banks,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Ben Hill,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Berrien,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Bleckley,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Bulloch,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Calhoun,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Camden,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Charlton,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Chattooga,0,0,DNR,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Clay,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Clinch,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Coffee,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Colquitt,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Cook,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Crisp,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Dodge,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Dooly,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Early,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Elbert,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Emanuel,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Evans,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Fannin,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Franklin,0,DNR,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Gilmer,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Gordon,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Greene,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Habersham,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Hancock,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Irwin,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Jackson,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Jeff Davis,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Jefferson,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Laurens,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Macon,DNR,DNR,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Miller,0,0,DNR,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Mitchell,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Pierce,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Polk,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Polk County Police Department,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Putnam,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Quitman,0,0,DNR,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Rabun,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Randolph,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Schley,0,0,DNR,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Screven,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Seminole,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Stephens,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Stewart,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Sumter,0,0,DNR,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Talbot,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Taliaferro,0,0,DNR,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Tattnall,0,0,DNR,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Taylor,0,DNR,DNR,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Telfair,0,DNR,DNR,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Thomas,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Tift,0,0,DNR,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Toombs,0,DNR,DNR,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Treutlen,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Troup,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Turner,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Union,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Upson,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Ware,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Warren,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Washington,0,DNR,DNR,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Wayne,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Webster,0,DNR,DNR,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Wheeler,DNR,0,DNR,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,White,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Wilcox,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Wilkes,0,0,0,DNR,Not Available,0
Georgia,Nonmetropolitan Counties,Wilkinson,0,0,0,DNR,Not Available,0
Georgia,State Police Agencies,Georgia Department of Public Safety,0,0,0,DNR,Not Available,0
Georgia,Other Agencies,Atlanta Public Schools,0,0,DNR,DNR,Not Available,0
Georgia,Other Agencies,Atlanta State Farmers Market,0,0,0,DNR,Not Available,0
Georgia,Other Agencies,Bibb County Board of Education,0,0,0,DNR,Not Available,0
Georgia,Other Agencies,Central State Hospital,0,0,0,DNR,Not Available,0
Georgia,Other Agencies,Chatham County Board of Education,0,0,0,DNR,Not Available,0
Georgia,Other Agencies,Cherokee County Board of Education,0,0,0,DNR,Not Available,0
Georgia,Other Agencies,Cherokee County Marshal,0,0,0,DNR,Not Available,0
Georgia,Other Agencies,Cobb County Board of Education,0,0,0,DNR,Not Available,0
Georgia,Other Agencies,Decatur County Schools,0,0,0,DNR,Not Available,0
Georgia,Other Agencies,DeKalb County School System,0,DNR,DNR,DNR,Not Available,0
Georgia,Other Agencies,Dougherty County Board of Education,0,0,0,DNR,Not Available,0
Georgia,Other Agencies,Fayette County Marshal,0,0,0,DNR,Not Available,0
Georgia,Other Agencies,Forsyth County Fire Investigative Unit,0,DNR,DNR,DNR,Not Available,0
Georgia,Other Agencies,Fulton County Marshal,0,0,0,DNR,Not Available,0
Georgia,Other Agencies,Fulton County School System,0,0,0,DNR,Not Available,0
Georgia,Other Agencies,"Georgia Department of Transportation, Office of Investigations",0,0,0,DNR,Not Available,0
Georgia,Other Agencies,Georgia Forestry Commission,0,0,0,DNR,Not Available,0
Georgia,Other Agencies,Georgia Public Safety Training Center,0,0,0,DNR,Not Available,0
Georgia,Other Agencies,Georgia World Congress,0,0,0,DNR,Not Available,0
Georgia,Other Agencies,Glynn County School System,0,0,0,DNR,Not Available,0
Georgia,Other Agencies,Gwinnett County Public Schools,0,0,0,DNR,Not Available,0
Georgia,Other Agencies,Habersham County Public Schools,0,0,0,DNR,Not Available,0
Georgia,Other Agencies,Hartsfield-Jackson Atlanta International Airport,0,0,0,DNR,Not Available,0
Georgia,Other Agencies,Metropolitan Atlanta Rapid Transit Authority,DNR,0,DNR,DNR,Not Available,0
Georgia,Other Agencies,Muscogee City Marshal,0,0,0,DNR,Not Available,0
Georgia,Other Agencies,"Ports Authority, Savannah",0,0,0,DNR,Not Available,0
Georgia,Other Agencies,Richmond County Marshal,0,0,0,DNR,Not Available,0
Georgia,Other Agencies,Savannah F&Es Arson Unit,0,0,0,DNR,Not Available,0
Georgia,Other Agencies,"State Board of Workers Compensation, Fraud Investigation Division",0,0,0,DNR,Not Available,0
Georgia,Other Agencies,Stone Mountain Park,0,0,0,DNR,Not Available,0
Georgia,Other Agencies,Twiggs County Board of Education,DNR,0,DNR,DNR,Not Available,0
Georgia,Other Agencies,Washington County Board of Education,0,0,DNR,DNR,Not Available,0
Idaho,Cities,Aberdeen,0,0,0,0,"2,023",0
Idaho,Cities,American Falls,0,0,0,0,"4,458",0
Idaho,Cities,Blackfoot,0,0,0,0,"12,068",0
Idaho,Cities,Bonners Ferry,0,0,0,0,"2,524",0
Idaho,Cities,Buhl,0,0,0,0,"4,191",0
Idaho,Cities,Caldwell,0,0,0,0,"47,223",0
Idaho,Cities,Cascade,0,0,DNR,DNR,924,0
Idaho,Cities,Challis,0,0,0,0,"1,079",0
Idaho,Cities,Chubbuck,0,0,0,0,"14,162",0
Idaho,Cities,Cottonwood,0,0,0,0,916,0
Idaho,Cities,Emmett,0,0,0,0,"6,581",0
Idaho,Cities,Filer,0,0,0,0,"2,551",0
Idaho,Cities,Fruitland,0,0,0,0,"4,715",0
Idaho,Cities,Gooding,0,0,0,0,"3,593",0
Idaho,Cities,Hagerman,0,0,0,0,879,0
Idaho,Cities,Hailey,0,0,0,0,"7,946",0
Idaho,Cities,Heyburn,0,0,0,0,"3,121",0
Idaho,Cities,Homedale,0,0,0,0,"2,631",0
Idaho,Cities,Idaho Falls,0,0,0,0,"58,037",0
Idaho,Cities,Kamiah,0,0,0,0,"1,304",0
Idaho,Cities,Kellogg,0,0,0,DNR,"2,119",0
Idaho,Cities,Ketchum,0,0,0,0,"2,712",0
Idaho,Cities,Kimberly,0,0,0,0,"3,320",0
Idaho,Cities,Lewiston,0,0,0,0,"32,337",0
Idaho,Cities,McCall,0,0,0,0,"2,944",0
Idaho,Cities,Montpelier,0,0,0,0,"2,622",0
Idaho,Cities,Moscow,0,0,0,0,"24,243",0
Idaho,Cities,Mountain Home,0,0,0,0,"13,935",0
Idaho,Cities,Orofino,0,0,0,0,"3,145",0
Idaho,Cities,Osburn,0,0,0,DNR,"1,554",0
Idaho,Cities,Parma,0,0,0,0,"2,026",0
Idaho,Cities,Payette,0,0,0,0,"7,529",0
Idaho,Cities,Pinehurst,0,0,0,DNR,"1,619",0
Idaho,Cities,Pocatello,0,0,0,0,"55,182",0
Idaho,Cities,Ponderay,0,0,0,0,"1,143",0
Idaho,Cities,Post Falls,0,0,0,0,"28,294",0
Idaho,Cities,Preston,0,0,0,0,"5,265",0
Idaho,Cities,Priest River,0,0,0,0,"1,759",0
Idaho,Cities,Rathdrum,0,0,0,0,"7,016",0
Idaho,Cities,Rexburg,0,0,0,0,"25,879",0
Idaho,Cities,Rigby,0,0,0,0,"4,015",0
Idaho,Cities,Rupert,0,0,0,0,"5,616",0
Idaho,Cities,Salmon,0,0,0,0,"3,145",0
Idaho,Cities,Sandpoint,0,0,0,0,"7,404",0
Idaho,Cities,Shelley,0,0,0,0,"4,474",0
Idaho,Cities,Shoshone,0,0,0,0,"1,464",0
Idaho,Cities,Soda Springs,0,0,0,0,"3,029",0
Idaho,Cities,Spirit Lake,0,0,0,0,"1,995",0
Idaho,Cities,St. Anthony,0,0,0,0,"3,538",0
Idaho,Cities,St. Maries,0,0,0,0,"2,398",0
Idaho,Cities,Sun Valley,0,0,0,0,"1,404",0
Idaho,Cities,Weiser,0,0,0,0,"5,575",0
Idaho,Cities,Wendell,0,0,0,0,"2,803",0
Idaho,Cities,Wilder,0,0,0,0,"1,568",0
Idaho,Metropolitan Counties,Ada,0,0,0,0,Not Available,0
Idaho,Metropolitan Counties,Bannock,0,0,0,0,Not Available,0
Idaho,Metropolitan Counties,Boise,0,0,0,0,Not Available,0
Idaho,Metropolitan Counties,Bonneville,0,0,0,0,Not Available,0
Idaho,Metropolitan Counties,Butte,0,0,0,0,Not Available,0
Idaho,Metropolitan Counties,Canyon,0,0,0,0,Not Available,0
Idaho,Metropolitan Counties,Franklin,0,0,0,0,Not Available,0
Idaho,Metropolitan Counties,Gem,0,0,0,0,Not Available,0
Idaho,Metropolitan Counties,Jefferson,0,0,0,0,Not Available,0
Idaho,Metropolitan Counties,Nez Perce,0,0,0,0,Not Available,0
Idaho,Metropolitan Counties,Owyhee,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Adams,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Bear Lake,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Benewah,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Bingham,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Blaine,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Bonner,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Boundary,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Camas,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Caribou,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Cassia,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Clark,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Clearwater,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Custer,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Elmore,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Fremont,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Gooding,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Idaho,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Jerome,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Latah,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Lemhi,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Lewis,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Lincoln,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Madison,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Minidoka,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Oneida,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Payette,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Power,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Shoshone,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Teton,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Twin Falls,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Valley,0,0,0,0,Not Available,0
Idaho,Nonmetropolitan Counties,Washington,0,0,0,0,Not Available,0
Idaho,State Police Agencies,Idaho State Police,0,0,0,0,Not Available,0
Illinois,Cities,Abingdon,0,0,0,0,"3,320",0
Illinois,Cities,Addison,0,0,0,0,"37,215",0
Illinois,Cities,Albany,0,0,0,0,889,0
Illinois,Cities,Albers,0,DNR,DNR,DNR,"1,197",0
Illinois,Cities,Albion,0,0,0,0,"1,959",0
Illinois,Cities,Aledo,0,0,0,0,"3,626",0
Illinois,Cities,Alsip,0,0,0,0,"19,371",0
Illinois,Cities,Alton,0,0,0,0,"27,794",0
Illinois,Cities,Amboy,0,0,0,0,"2,459",0
Illinois,Cities,Anna,0,0,0,0,"4,422",0
Illinois,Cities,Antioch,0,0,0,0,"14,495",0
Illinois,Cities,Arcola,0,0,0,0,"2,895",0
Illinois,Cities,Arlington Heights,0,0,0,0,"75,463",0
Illinois,Cities,Armington,0,0,0,0,343,0
Illinois,Cities,Arthur,0,0,0,0,"2,277",0
Illinois,Cities,Ashland,0,0,0,0,"1,327",0
Illinois,Cities,Ashton,0,0,0,0,954,0
Illinois,Cities,Athens,0,0,0,0,"1,988",0
Illinois,Cities,Atwood,0,0,0,0,"1,219",0
Illinois,Cities,Aviston,0,0,0,0,"1,956",0
Illinois,Cities,Bannockburn,0,0,0,0,"1,587",0
Illinois,Cities,Barrington,0,0,0,0,"10,376",0
Illinois,Cities,Barrington Hills,0,0,0,0,"4,225",0
Illinois,Cities,Barry,0,0,0,0,"1,317",0
Illinois,Cities,Bartlett,0,0,0,0,"41,477",0
Illinois,Cities,Bartonville,0,0,0,0,"6,486",0
Illinois,Cities,Batavia,0,0,0,0,"26,310",0
Illinois,Cities,Bedford Park,0,0,0,DNR,584,0
Illinois,Cities,Beecher,0,0,0,0,"4,386",0
Illinois,Cities,Belgium,0,0,0,0,404,0
Illinois,Cities,Belleville,0,0,0,0,"44,536",0
Illinois,Cities,Belvidere,0,DNR,DNR,DNR,"25,692",0
Illinois,Cities,Benld,0,0,0,0,"1,554",0
Illinois,Cities,Bensenville,0,0,0,0,"18,487",0
Illinois,Cities,Benton,0,0,0,0,"7,102",0
Illinois,Cities,Berkeley,0,0,0,0,"5,234",0
Illinois,Cities,Berwyn,0,0,0,0,"56,933",0
Illinois,Cities,Bethalto,0,0,0,0,"9,495",0
Illinois,Cities,Bethany,0,0,0,0,"1,352",0
Illinois,Cities,Blandinsville,0,0,0,0,650,0
Illinois,Cities,Bloomingdale,0,0,0,0,"22,177",0
Illinois,Cities,Blue Island,0,0,0,0,"23,820",0
Illinois,Cities,Blue Mound,0,0,0,0,"1,158",0
Illinois,Cities,Bolingbrook,0,0,0,0,"73,836",0
Illinois,Cities,Bourbonnais,0,0,0,0,"18,678",0
