Year,State,Agency Type,Agency name,q01,q02,q03,q04,Population2
2014,Tennessee,Universities and Colleges,University of Tennessee: , Nan, Nan, Nan, Nan,
2014,Tennessee,Universities and Colleges,Chattanooga,0,0,0,0,11674
2014,Tennessee,Universities and Colleges,Health Science Center3,0,0,0,0,
2014,Tennessee,Universities and Colleges,Knoxville,0,0,0,0,30030
2014,Tennessee,Universities and Colleges,Martin,0,0,0,0,7423
2014,Tennessee,Universities and Colleges,Volunteer State Community College,0,0,0,0,8153
2014,Tennessee,Universities and Colleges,Walters State Community College,0,0,0,0,6265
2014,Tennessee,Metropolitan Counties,Anderson,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Blount,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Bradley,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Campbell,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Cannon,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Carter,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Chester,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Crockett,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Dickson,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Fayette,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Grainger,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Hamblen,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Hartsville/Trousdale,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Hawkins,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Hickman,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Loudon,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Macon,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Madison,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Maury,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Morgan,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Polk,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Roane,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Sequatchie,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Smith,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Sumner,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Tipton,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Unicoi,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Union,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Williamson,0,0,0,0,
2014,Tennessee,Metropolitan Counties,Wilson,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Bedford,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Benton,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Bledsoe,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Carroll,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Clay,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Cocke,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Coffee,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Cumberland,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Decatur,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,DeKalb,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Dyer,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Fentress,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Franklin,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Gibson,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Giles,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Greene,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Grundy,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Hancock,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Hardeman,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Hardin,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Haywood,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Henderson,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Henry,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Houston,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Humphreys,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Jackson,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Johnson,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Lake,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Lawrence,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Lincoln,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Marshall,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,McMinn,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,McNairy,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Meigs,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Moore,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Obion,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Perry,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Pickett,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Putnam,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Rhea,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Scott,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Sevier,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Stewart,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Warren,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Wayne,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,Weakley,0,0,0,0,
2014,Tennessee,Nonmetropolitan Counties,White,0,0,0,0,
2014,Tennessee,State Police Agencies,Department of Safety,0,0,0,0,
2014,Tennessee,Other Agencies,Alcoholic Beverage Commission,0,0,0,0,
2014,Tennessee,Other Agencies,Chattanooga Housing Authority,0,0,0,0,
2014,Tennessee,Other Agencies,Chattanooga Metropolitan Airport,0,0,0,0,
2014,Tennessee,Other Agencies,"Department of Correction, Internal Affairs",0,0,0,0,
2014,Tennessee,Other Agencies,Dickson Parks and Recreation,0,0,0,0,
2014,Tennessee,Other Agencies,Drug Task Force:, Nan, Nan, Nan, Nan,
2014,Tennessee,Other Agencies,1st Judicial District,0,0,0,0,
2014,Tennessee,Other Agencies,2nd Judicial District,0,0,0,0,
2014,Tennessee,Other Agencies,3rd Judicial District,0,0,0,0,
2014,Tennessee,Other Agencies,4th Judicial District,0,0,0,0,
2014,Tennessee,Other Agencies,5th Judicial District,0,0,0,0,
2014,Tennessee,Other Agencies,7th Judicial District,0,0,0,0,
2014,Tennessee,Other Agencies,8th Judicial District,0,0,0,0,
2014,Tennessee,Other Agencies,9th Judicial District,0,0,0,0,
2014,Tennessee,Other Agencies,10th Judicial District,0,0,0,0,
2014,Tennessee,Other Agencies,12th Judicial District,0,0,0,0,
2014,Tennessee,Other Agencies,14th Judicial District,0,0,0,0,
2014,Tennessee,Other Agencies,15th Judicial District,0,0,0,0,
2014,Tennessee,Other Agencies,17th Judicial District,0,0,0,0,
2014,Tennessee,Other Agencies,18th Judicial District,0,0,0,0,
2014,Tennessee,Other Agencies,19th Judicial District,0,0,0,0,
2014,Tennessee,Other Agencies,21st Judicial District,0,0,0,0,
2014,Tennessee,Other Agencies,22nd Judicial District,0,0,0,0,
2014,Tennessee,Other Agencies,23rd Judicial District,0,0,0,0,
2014,Tennessee,Other Agencies,24th Judicial District,0,0,0,0,
2014,Tennessee,Other Agencies,25th Judicial District,0,0,0,0,
2014,Tennessee,Other Agencies,27th Judicial District,0,0,0,0,
2014,Tennessee,Other Agencies,31st Judicial District,0,0,0,0,
2014,Tennessee,Other Agencies,Knoxville Metropolitan Airport,0,0,0,0,
2014,Tennessee,Other Agencies,Memphis-Shelby County Airport Authority,0,0,0,0,
2014,Tennessee,Other Agencies,Metropolitan Nashville Park Police,0,0,0,0,
2014,Tennessee,Other Agencies,State Fire Marshal,0,0,0,0,
2014,Tennessee,Other Agencies,State Park Rangers:, Nan, Nan, Nan, Nan,
2014,Tennessee,Other Agencies,Bicentennial Capitol Mall,0,0,0,0,
2014,Tennessee,Other Agencies,Big Hill Pond,0,0,0,0,
2014,Tennessee,Other Agencies,Big Ridge,0,0,0,0,
2014,Tennessee,Other Agencies,Bledsoe Creek,0,0,0,0,
2014,Tennessee,Other Agencies,Booker T. Washington,0,0,0,0,
2014,Tennessee,Other Agencies,Burgess Falls Natural Area,0,0,0,0,
2014,Tennessee,Other Agencies,Cedars of Lebanon,0,0,0,0,
2014,Tennessee,Other Agencies,Chickasaw,0,0,0,0,
2014,Tennessee,Other Agencies,Cove Lake,0,0,0,0,
2014,Tennessee,Other Agencies,Cumberland Mountain,0,0,0,0,
2014,Tennessee,Other Agencies,Cumberland Trail,0,0,0,0,
2014,Tennessee,Other Agencies,Cummins Falls,0,0,0,0,
2014,Tennessee,Other Agencies,David Crockett,0,0,0,0,
2014,Tennessee,Other Agencies,Davy Crockett Birthplace,0,0,0,0,
2014,Tennessee,Other Agencies,Dunbar Cave Natural Area,0,0,0,0,
2014,Tennessee,Other Agencies,Edgar Evins,0,0,0,0,
2014,Tennessee,Other Agencies,Fall Creek Falls,0,0,0,0,
2014,Tennessee,Other Agencies,Fort Loudon State Historic Park,0,0,0,0,
2014,Tennessee,Other Agencies,Fort Pillow State Historic Park,0,0,0,0,
2014,Tennessee,Other Agencies,Frozen Head Natural Area,0,0,0,0,
2014,Tennessee,Other Agencies,Harpeth Scenic Rivers,0,0,0,0,
2014,Tennessee,Other Agencies,Harrison Bay,0,0,0,0,
2014,Tennessee,Other Agencies,Henry Horton,0,0,0,0,
2014,Tennessee,Other Agencies,Hiwassee/Ocoee State Scenic Rivers,0,0,0,0,
2014,Tennessee,Other Agencies,Indian Mountain,0,0,0,0,
2014,Tennessee,Other Agencies,Johnsonville State Historic Park,0,0,0,0,
2014,Tennessee,Other Agencies,Long Hunter,0,0,0,0,
2014,Tennessee,Other Agencies,Meeman-Shelby Forest,0,0,0,0,
2014,Tennessee,Other Agencies,Montgomery Bell,0,0,0,0,
2014,Tennessee,Other Agencies,Mousetail Landing,0,0,0,0,
2014,Tennessee,Other Agencies,Natchez Trace,0,0,0,0,
2014,Tennessee,Other Agencies,Nathan Bedford Forrest,0,0,0,0,
2014,Tennessee,Other Agencies,Norris Dam,0,0,0,0,
2014,Tennessee,Other Agencies,Old Stone Fort State Archaeological Park,0,0,0,0,
2014,Tennessee,Other Agencies,Panther Creek,0,0,0,0,
2014,Tennessee,Other Agencies,Paris Landing,0,0,0,0,
2014,Tennessee,Other Agencies,Pickett,0,0,0,0,
2014,Tennessee,Other Agencies,Pickwick Landing,0,0,0,0,
2014,Tennessee,Other Agencies,Pinson Mounds State Archaeological Park,0,0,0,0,
2014,Tennessee,Other Agencies,Radnor Lake Natural Area,0,0,0,0,
2014,Tennessee,Other Agencies,Red Clay State Historic Park,0,0,0,0,
2014,Tennessee,Other Agencies,Reelfoot Lake,0,0,0,0,
2014,Tennessee,Other Agencies,Roan Mountain,0,0,0,0,
2014,Tennessee,Other Agencies,Rock Island,0,0,0,0,
2014,Tennessee,Other Agencies,Sgt. Alvin C. York,0,0,0,0,
2014,Tennessee,Other Agencies,South Cumberland Recreation Area,0,0,0,0,
2014,Tennessee,Other Agencies,Standing Stone,0,0,0,0,
2014,Tennessee,Other Agencies,Sycamore Shoals State Historic Park,0,0,0,0,
2014,Tennessee,Other Agencies,Tim's Ford,0,0,0,0,
2014,Tennessee,Other Agencies,T.O. Fuller,0,0,0,0,
2014,Tennessee,Other Agencies,Warrior's Path,0,0,0,0,
2014,Tennessee,Other Agencies,TennCare Office of Inspector General,0,0,0,0,
2014,Tennessee,Other Agencies,Tennessee Bureau of Investigation,0,0,0,0,
2014,Tennessee,Other Agencies,"Tennessee Department of Revenue, Special Investigations Unit",0,0,0,0,
2014,Tennessee,Other Agencies,Tri-Cities Regional Airport,0,0,0,0,
2014,Tennessee,Other Agencies,West Tennessee Violent Crime Task Force,0,0,0,0,
2014,Tennessee,Other Agencies,Wildlife Resources Agency:, Nan, Nan, Nan, Nan,
2014,Tennessee,Other Agencies,Region 1,0,0,0,0,
2014,Tennessee,Other Agencies,Region 2,0,0,0,0,
2014,Tennessee,Other Agencies,Region 3,0,0,0,0,
2014,Tennessee,Other Agencies,Region 4,0,0,0,0,
2014,Texas,Cities,Abernathy,0,0,0,0,2801
2014,Texas,Cities,Abilene,0,0,0,0,120686
2014,Texas,Cities,Addison,0,0,0,0,16061
2014,Texas,Cities,Alamo,0,0,0,0,19054
2014,Texas,Cities,Alamo Heights,0,0,0,0,7673
2014,Texas,Cities,Alice,0,0,0,0,19689
2014,Texas,Cities,Allen,0,0,0,0,93889
2014,Texas,Cities,Alpine,0,0,0,0,6058
2014,Texas,Cities,Alton,0,0,0,0,15311
2014,Texas,Cities,Alvarado,0,0,0,0,3821
2014,Texas,Cities,Alvin,0,0,0,0,25252
2014,Texas,Cities,Amarillo,0,0,0,0,197724
2014,Texas,Cities,Andrews,0,0,0,0,13153
2014,Texas,Cities,Angleton,0,0,0,0,19020
2014,Texas,Cities,Anna,0,0,0,0,9851
2014,Texas,Cities,Anson,0,0,0,0,2325
2014,Texas,Cities,Anthony,0,0,0,0,5365
2014,Texas,Cities,Aransas Pass,0,0,0,0,8367
2014,Texas,Cities,Arcola,0,0,0,0,1637
2014,Texas,Cities,Argyle,0,0,0,0,3644
2014,Texas,Cities,Arlington,0,0,0,0,382976
2014,Texas,Cities,Arp,0,0,0,0,986
2014,Texas,Cities,Athens,0,0,0,0,12823
2014,Texas,Cities,Atlanta,0,0,0,0,5624
2014,Texas,Cities,Aubrey,0,0,0,0,2742
2014,Texas,Cities,Azle,0,0,0,0,11426
2014,Texas,Cities,Baird,0,0,0,0,1498
2014,Texas,Cities,Balch Springs,0,0,0,0,25305
2014,Texas,Cities,Balcones Heights,0,0,0,0,2873
2014,Texas,Cities,Ballinger,0,0,0,0,3669
2014,Texas,Cities,Bangs,0,0,0,0,1585
2014,Texas,Cities,Bartonville,0,0,0,0,1649
2014,Texas,Cities,Bastrop,0,0,0,0,7635
2014,Texas,Cities,Bay City,0,0,0,0,17480
2014,Texas,Cities,Bayou Vista,0,0,0,0,1564
2014,Texas,Cities,Bedford,0,0,0,0,48977
2014,Texas,Cities,Bee Cave,0,0,0,0,5674
2014,Texas,Cities,Beeville,0,0,0,0,13397
2014,Texas,Cities,Bellaire,0,0,0,0,18093
2014,Texas,Cities,Bellmead,0,0,0,0,10077
2014,Texas,Cities,Bellville,0,0,0,0,4187
2014,Texas,Cities,Belton,0, Nan,0,0,19858
2014,Texas,Cities,Benbrook,0,0,0,0,22439
2014,Texas,Cities,Bertram,0,0,0,0,1360
2014,Texas,Cities,Beverly Hills,0,0,0,0,2012
2014,Texas,Cities,Big Sandy,0,0,0,0,1361
2014,Texas,Cities,Big Spring,0,0,0,0,28338
2014,Texas,Cities,Bishop,0,0,0,0,3193
2014,Texas,Cities,Blanco,0,0,0,0,1800
2014,Texas,Cities,Blue Mound,0,0,0,0,2480
2014,Texas,Cities,Boerne,0,0,0,0,12853
2014,Texas,Cities,Bogata,0,0,0,0,1111
2014,Texas,Cities,Bonham,0,0,0,0,9975
2014,Texas,Cities,Borger,0,0,0,0,12974
2014,Texas,Cities,Bovina,0,0,0,0,1789
2014,Texas,Cities,Bowie,0,0,0,0,5191
2014,Texas,Cities,Boyd,0,0,0,0,1271
2014,Texas,Cities,Brady,0,0,0,0,5568
2014,Texas,Cities,Brazoria,0,0,0,0,3047
2014,Texas,Cities,Breckenridge,0,0,0,0,5469
2014,Texas,Cities,Bremond,0,0,0,0,911
2014,Texas,Cities,Brenham,0,0,0,0,16188
2014,Texas,Cities,Bridge City,0,0,0,0,7911
2014,Texas,Cities,Bridgeport,0,0,0,0,6199
2014,Texas,Cities,Brookshire,0,0,0,0,4906
2014,Texas,Cities,Brookside Village,0,0,0,0,1550
2014,Texas,Cities,Brownfield,0,0,0,0,9751
2014,Texas,Cities,Brownsville,0,0,0,0,183433
2014,Texas,Cities,Bryan,0,0,0,0,79267
2014,Texas,Cities,Buda,0,0,0,0,11020
2014,Texas,Cities,Bullard,0,0,0,0,2704
2014,Texas,Cities,Bulverde,0,0,0,0,4888
2014,Texas,Cities,Burkburnett,0,0,0,0,11035
2014,Texas,Cities,Burleson,0,0,0,0,41733
2014,Texas,Cities,Burnet,0,0,0,0,6096
2014,Texas,Cities,Cactus,0,0,0,0,3149
2014,Texas,Cities,Caddo Mills,0,0,0,0,1404
2014,Texas,Cities,Caldwell,0,0,0,0,4244
2014,Texas,Cities,Calvert,0,0,0,0,1147
2014,Texas,Cities,Cameron,0,0,0,0,5401
2014,Texas,Cities,Canton,0,0,0,0,3566
2014,Texas,Cities,Canyon,0,0,0,0,14055
2014,Texas,Cities,Carrollton,0,0,0,0,128577
2014,Texas,Cities,Carthage,0,0,0,0,6873
2014,Texas,Cities,Castle Hills,0,0,0,0,4329
2014,Texas,Cities,Castroville,0,0,0,0,2906
2014,Texas,Cities,Cedar Hill,0,0,0,0,47057
2014,Texas,Cities,Celina,0,0,0,0,6926
2014,Texas,Cities,Chillicothe,0,0,0,0,680
2014,Texas,Cities,Cibolo,0,0,0,0,24846
2014,Texas,Cities,Cisco,0,0,0,0,3799
2014,Texas,Cities,Clarksville,0,0,0,0,3156
2014,Texas,Cities,Cleburne,0,0,0,0,29734
2014,Texas,Cities,Cleveland,0,0,0,0,7713
2014,Texas,Cities,Clifton,0,0,0,0,3359
2014,Texas,Cities,Clint,0,0,0,0,945
2014,Texas,Cities,Clute,0,0,0,0,11305
2014,Texas,Cities,Clyde,0,0,0,0,3740
2014,Texas,Cities,Cockrell Hill,0,0,0,0,4311
2014,Texas,Cities,Coleman,0,0,0,0,4473
2014,Texas,Cities,Colleyville,0,0,0,0,24915
2014,Texas,Cities,Collinsville,0,0,0,0,1632
2014,Texas,Cities,Colorado City,0,0,0,0,4120
2014,Texas,Cities,Columbus,0,0,0,0,3646
2014,Texas,Cities,Comanche,0,0,0,0,4184
2014,Texas,Cities,Combes,0,0,0,0,3050
2014,Texas,Cities,Commerce,0,0,0,0,8324
2014,Texas,Cities,Converse,0,0,0,0,20833
2014,Texas,Cities,Coppell,0,0,0,0,40746
2014,Texas,Cities,Copperas Cove,0,0,0,0,33366
2014,Texas,Cities,Corinth,0,0,0,0,20810
2014,Texas,Cities,Corrigan,0,0,0,0,1541
2014,Texas,Cities,Corsicana,0,0,0,0,23976
2014,Texas,Cities,Crandall,0,0,0,0,3086
2014,Texas,Cities,Crane,0,0,0,0,3774
2014,Texas,Cities,Crockett,0,0,0,0,6544
2014,Texas,Cities,Crosbyton,0,0,0,0,1699
2014,Texas,Cities,Crowell,0,0,0,0,895
2014,Texas,Cities,Crowley,0,0,0,0,14413
2014,Texas,Cities,Crystal City,0,0,0,0,7518
2014,Texas,Cities,Cuero,0,0,0,0,7042
2014,Texas,Cities,Cumby,0,0,0,0,781
2014,Texas,Cities,Daingerfield,0,0,0,0,2519
2014,Texas,Cities,Dalhart,0,0,0,0,8327
2014,Texas,Cities,Dalworthington Gardens,0,0,0,0,2354
2014,Texas,Cities,Danbury,0,0,0,0,1741
2014,Texas,Cities,Dayton,0,0,0,0,7421
2014,Texas,Cities,Decatur,0,0,0,0,6316
2014,Texas,Cities,Deer Park,0,0,0,0,33523
2014,Texas,Cities,De Kalb,0,0,0,0,1653
2014,Texas,Cities,De Leon,0,0,0,0,2184
2014,Texas,Cities,Del Rio,0,0,0,0,35564
2014,Texas,Cities,Denton,0,0,0,0,125248
2014,Texas,Cities,Denver City,0,0,0,0,4694
2014,Texas,Cities,DeSoto,0,0,0,0,52038
2014,Texas,Cities,Devine,0,0,0,0,4587
2014,Texas,Cities,Diboll,0,0,0,0,5301
2014,Texas,Cities,Dickinson,0,0,0,0,19429
2014,Texas,Cities,Dilley,0,0,0,0,4113
2014,Texas,Cities,Dimmitt,0,0,0,0,4404
2014,Texas,Cities,Donna,0,0,0,0,16374
2014,Texas,Cities,Double Oak,0,0,0,0,3025
2014,Texas,Cities,Driscoll,0,0,0,0,760
2014,Texas,Cities,Dublin,0,0,0,0,3710
2014,Texas,Cities,Dumas,0,0,0,0,15010
2014,Texas,Cities,Duncanville,0,0,0,0,39859
2014,Texas,Cities,Eagle Lake,0,0,0,0,3619
2014,Texas,Cities,Eagle Pass,0,0,0,0,28036
2014,Texas,Cities,Early,0,0,0,0,2812
2014,Texas,Cities,Eastland,0,0,0,0,3872
2014,Texas,Cities,East Mountain,0,0,0,0,802
2014,Texas,Cities,Edcouch,0,0,0,0,3219
2014,Texas,Cities,Edgewood,0,0,0,0,1439
2014,Texas,Cities,Edinburg,0,0,0,0,82349
2014,Texas,Cities,Edna,0,0,0,0,5777
2014,Texas,Cities,El Campo,0,0,0,0,11455
2014,Texas,Cities,Electra,0,0,0,0,2758
2014,Texas,Cities,Elgin,0,0,0,0,8484
2014,Texas,Cities,Elsa,0,0,0,0,6820
2014,Texas,Cities,Ennis,0,0,0,0,18743
2014,Texas,Cities,Euless,0,0,0,0,53674
2014,Texas,Cities,Everman,0,0,0,0,6307
2014,Texas,Cities,Fairfield,0,0,0,0,2885
2014,Texas,Cities,Fair Oaks Ranch,0,0,0,0,6718
2014,Texas,Cities,Fairview,0,0,0,0,8375
2014,Texas,Cities,Falfurrias,0,0,0,0,4985
2014,Texas,Cities,Farmers Branch,0,0,0,0,32478
2014,Texas,Cities,Farmersville,0,0,0,0,3415
2014,Texas,Cities,Farwell,0,0,0,0,1310
2014,Texas,Cities,Ferris,0,0,0,0,2499
2014,Texas,Cities,Flatonia,0,0,0,0,1393
2014,Texas,Cities,Florence,0,0,0,0,1207
2014,Texas,Cities,Floresville,0,0,0,0,7160
2014,Texas,Cities,Flower Mound,0,0,0,0,69572
2014,Texas,Cities,Floydada,0,0,0,0,2923
2014,Texas,Cities,Forest Hill,0,0,0,0,12781
2014,Texas,Cities,Forney,0,0,0,0,17167
2014,Texas,Cities,Fort Stockton,0,0,0,0,8403
2014,Texas,Cities,Frankston,0,0,0,0,1187
2014,Texas,Cities,Fredericksburg,0,0,0,0,10898
2014,Texas,Cities,Freeport,0,0,0,0,12104
2014,Texas,Cities,Friendswood,0,0,0,0,38012
2014,Texas,Cities,Friona,0,0,0,0,3961
2014,Texas,Cities,Frisco,0,0,0,0,141940
2014,Texas,Cities,Fulton,0,0,0,0,1447
2014,Texas,Cities,Gainesville,0,0,0,0,16036
2014,Texas,Cities,Galena Park,0,0,0,0,11159
2014,Texas,Cities,Ganado,0,0,0,0,2062
2014,Texas,Cities,Garden Ridge,0,0,0,0,3738
2014,Texas,Cities,Gatesville,0,0,0,0,15991
2014,Texas,Cities,Giddings,0,0,0,0,5042
2014,Texas,Cities,Gladewater,0,0,0,0,6455
2014,Texas,Cities,Glenn Heights,0,0,0,0,11869
2014,Texas,Cities,Godley,0,0,0,0,1032
2014,Texas,Cities,Gonzales,0,0,0,0,7452
2014,Texas,Cities,Gorman,0,0,0,0,1046
2014,Texas,Cities,Graham,0,0,0,0,8833
2014,Texas,Cities,Granbury,0,0,0,0,8973
2014,Texas,Cities,Grand Prairie,0,0,0,0,185273
2014,Texas,Cities,Grand Saline,0,0,0,0,3098
2014,Texas,Cities,Granger,0,0,0,0,1487
2014,Texas,Cities,Granite Shoals,0,0,0,0,4938
2014,Texas,Cities,Grapeland,0,0,0,0,1418
2014,Texas,Cities,Grapevine,0,0,0,0,51135
2014,Texas,Cities,Greenville,0,0,0,0,25983
2014,Texas,Cities,Gregory,0,0,0,0,1948
2014,Texas,Cities,Groesbeck,0,0,0,0,4304
2014,Texas,Cities,Groves,0,0,0,0,15729
2014,Texas,Cities,Gruver,0,0,0,0,1179
2014,Texas,Cities,Gun Barrel City,0,0,0,0,5946
2014,Texas,Cities,Hale Center,0,0,0,0,2193
2014,Texas,Cities,Hallettsville,0,0,0,0,2605
2014,Texas,Cities,Hallsville,0,0,0,0,3912
2014,Texas,Cities,Haltom City,0,0,0,0,43856
2014,Texas,Cities,Hamlin,0,0,0,0,2042
2014,Texas,Cities,Harker Heights,0,0,0,0,28484
2014,Texas,Cities,Haskell,0,0,0,0,3304
2014,Texas,Cities,Hawkins,0,0,0,0,1334
2014,Texas,Cities,Hawley,0,0,0,0,608
2014,Texas,Cities,Hearne,0,0,0,0,4441
2014,Texas,Cities,Heath,0,0,0,0,7876
2014,Texas,Cities,Hedwig Village,0,0,0,0,2656
2014,Texas,Cities,Helotes,0,0,0,0,8295
2014,Texas,Cities,Hemphill,0,0,0,0,1193
2014,Texas,Cities,Henderson,0,0,0,0,13693
2014,Texas,Cities,Hereford,0,0,0,0,15158
2014,Texas,Cities,Hewitt,0,0,0,0,14166
2014,Texas,Cities,Hickory Creek,0,0,0,0,4175
2014,Texas,Cities,Hidalgo,0,0,0,0,13446
2014,Texas,Cities,Highland Park,0,0,0,0,8934
2014,Texas,Cities,Highland Village,0,0,0,0,15908
2014,Texas,Cities,Hill Country Village,0,0,0,0,1028
2014,Texas,Cities,Hillsboro,0,0,0,0,8334
2014,Texas,Cities,Hitchcock,0,0,0,0,7380
2014,Texas,Cities,Holliday,0,0,0,0,1690
2014,Texas,Cities,Hollywood Park,0,0,0,0,3229
2014,Texas,Cities,Hondo,0,0,0,0,9045
2014,Texas,Cities,Hooks,0,0,0,0,2755
2014,Texas,Cities,Horizon City,0,0,0,0,19564
2014,Texas,Cities,Horseshoe Bay,0,0,0,0,3444
2014,Texas,Cities,Howe,0,0,0,0,2610
2014,Texas,Cities,Hubbard,0,0,0,0,1393
2014,Texas,Cities,Hudson,0,0,0,0,4717
2014,Texas,Cities,Hudson Oaks,0,0,0,0,1914
2014,Texas,Cities,Hughes Springs,0,0,0,0,1769
2014,Texas,Cities,Humble,0,0,0,0,15588
2014,Texas,Cities,Huntington,0,0,0,0,2106
2014,Texas,Cities,Huntsville,0,0,0,0,40059
2014,Texas,Cities,Hurst,0,0,0,0,38709
