agencyName,agencyType,state,2016_population,2015_population,2014_population,2013_population,2012_population,2011_population,2010_population,recent_population,zeroCount,dnrCount,reportCount,2010q1,2010q2,2010q3,2010q4,2011q1,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,2016q4
West New York,Cities,NEW JERSEY,53813,53207,52791,52102,50507,49873,46907,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0
West Newbury,Cities,MASSACHUSETTS,4582,No Data,4498,4419,4306,4261,4393,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,No Data,No Data,0,0,0,0
West Newton,Cities,PENNSYLVANIA,2527,2545,2578,2591,2633,2641,2840,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0
West Norriton Township,Cities,PENNSYLVANIA,15799,15836,15816,15781,15784,15713,14593,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0
West Nottingham Township,Cities,PENNSYLVANIA,2703,2707,2693,2722,2751,2731,2883,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,DNR,0,0,0,0,0
West Orange,Cities,NEW JERSEY,3459,3456,3446,3463,3523,3515,3667,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0
West Palm Beach,Cities,FLORIDA,108074,104919,103028,102510,102422,101281,101267,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,DNR,DNR,DNR,DNR,DNR,1,DNR
West Park,Cities,Florida,15285,No Data,No Data,No Data,No Data,No Data,No Data,,,,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1,DNR,DNR,DNR
West Pelzer,Cities,SOUTH CAROLINA,914,903,890,883,895,890,954,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Penn Township,Cities,PENNSYLVANIA,4327,4358,4403,4415,4424,4456,4389,,,,,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,DNR,0,0,0,DNR,0,DNR,DNR,0,0,0,0,DNR
West Pike Run,Cities,PENNSYLVANIA,1556,1565,1570,No Data,1593,1592,1719,,,,,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,No Data,No Data,0,0,0,0,0,0,DNR,0,0,0,0,DNR
West Pikeland Township,Cities,PENNSYLVANIA,4097,4085,4081,4072,4067,4037,4136,,,,,0,0,0,DNR,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,DNR,0,DNR,DNR,0,0,0,0,DNR
West Pittston,Cities,PENNSYLVANIA,4753,4775,4814,4840,4871,4884,4932,,,,,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,0,0,0,0
West Plains,Cities,MISSOURI,12334,12331,12321,12345,12086,12030,12034,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Point,Cities,GEORGIA,3336,3337,3296,3329,3352,3345,3198,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Pottsgrove Township,Cities,PENNSYLVANIA,3885,3900,3888,3890,3904,3886,3789,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,DNR,0,0,0,0,0
West Reading,Cities,PENNSYLVANIA,4186,4184,4199,4201,4227,4225,4075,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0
West Richland,Cities,WASHINGTON,14127,13716,13272,12905,12303,11996,11840,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Sacramento,Cities,CALIFORNIA,53532,52622,50152,49751,49500,49317,49816,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Sadsbury Township,Cities,PENNSYLVANIA,2481,2489,2472,2472,2469,2452,2560,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Salem,Cities,ILLINOIS,5055,5058,5023,4914,4849,4820,4889,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Salem Township,Cities,PENNSYLVANIA,3463,3473,3477,3503,3527,3549,3329,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0
West Seneca Town,Cities,NEW YORK,45752,45352,44866,44821,44902,44912,43061,,,,,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
West Shore Regional,Cities,PENNSYLVANIA,7734,7707,No Data,7691,7689,7648,6620,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,No Data,No Data,No Data,No Data,0,0,0,0,0,0,0,0
West Siloam,Cities,Oklahoma,No Data,842,No Data,No Data,No Data,No Data,No Data,,,,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,0,No Data,No Data,No Data,No Data
West Siloam Springs,Cities,Oklahoma,839,No Data,No Data,No Data,No Data,No Data,No Data,,,,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,0
West Springfield,Cities,MASSACHUSETTS,28689,28696,28767,28647,28663,28564,27861,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
West St. Paul,Cities,Minnesota,19762,19871,19808,19761,19834,19691,No Data,,,,,No Data,No Data,No Data,No Data,DNR,0,0,0,0,0,DNR,DNR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
West Sullivan,Cities,Missouri,No Data,119,No Data,No Data,No Data,No Data,No Data,,,,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,DNR,0,0,0,No Data,No Data,No Data,No Data
West Tawakoni,Cities,TEXAS,1654,1634,1603,1605,1608,1609,1621,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Terre Haute,Cities,Indiana,No Data,No Data,2224,No Data,No Data,No Data,No Data,,,,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
West Tisbury,Cities,MASSACHUSETTS,2927,2942,2908,2856,2803,2757,2652,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
West Union,Cities,IOWA,833,312,836,292,821,826,785,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR
West University Place,Cities,TEXAS,15932,15806,15509,15357,15335,15098,15703,,,,,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0
West Valley,Cities,UTAH,137558,135744,134590,133373,133725,131979,123089,,,,,0,2,0,0,0,5,1,0,0,1,2,1,1,3,0,0,2,1,1,2,2,0,0,4,3,0,0,1
West View,Cities,PENNSYLVANIA,6668,6704,6740,6755,6797,6793,6628,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0
West Vincent Township,Cities,PENNSYLVANIA,5133,5118,4925,4856,4613,4582,5164,,,,,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,DNR,0,DNR,0,DNR,0,0,0,0
West Warwick,Cities,RHODE ISLAND,28777,28828,28934,28817,29053,29156,29251,,,,,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
West Wendover,Cities,NEVADA,4271,4449,4519,No Data,No Data,4447,5091,,,,,0,0,0,0,2,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,0,0,0,0,0,0,0,0,0
West Whiteland Township,Cities,PENNSYLVANIA,18482,18495,18495,18452,18464,18332,18636,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,DNR
West Wildwood,Cities,NEW JERSEY,566,573,583,589,602,605,404,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Windsor Township,Cities,NEW JERSEY,28482,28700,28697,28557,27363,27255,27202,,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,DNR,0,0,0
West Wyoming,Cities,PENNSYLVANIA,2699,2684,2707,2715,2727,2734,2687,,,,,0,0,0,0,0,DNR,DNR,DNR,0,DNR,DNR,DNR,0,0,0,DNR,0,0,0,0,0,DNR,DNR,0,0,0,0,DNR
West Yellowstone,Cities,MONTANA,1353,1335,1334,1320,1307,1282,1549,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West York,Cities,PENNSYLVANIA,4560,No Data,4568,4578,4644,4632,4219,,,,,0,0,0,0,0,0,0,DNR,0,0,DNR,0,0,0,0,0,0,0,0,0,No Data,No Data,No Data,No Data,0,0,DNR,DNR
Westampton Township,Cities,NEW JERSEY,8707,8724,8772,8796,8873,8842,8877,,,,,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Westborough,Cities,MASSACHUSETTS,18984,18884,18773,18563,18496,18383,18214,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Westbrook,Cities,MAINE,18078,17989,17809,17647,17553,17492,16762,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Westby,Cities,WISCONSIN,2276,2275,2270,2271,2217,2210,2137,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westchester,Cities,ILLINOIS,16729,16827,16849,16812,16798,16768,15331,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westchester Public Safety,Metropolitan Counties,NEW YORK,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Westerly,Cities,RHODE ISLAND,22675,22717,22711,22629,22686,22760,23524,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western Berks Regional,Cities,PENNSYLVANIA,2549,4606,4589,4561,4570,4570,4569,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0
Western Springs,Cities,ILLINOIS,13446,13359,13217,13144,13039,13014,12520,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westerville,Cities,OHIO,38808,36009,37836,37363,36663,36146,36966,,,,,1,0,0,1,0,0,DNR,DNR,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Westfield,Cities,MASSACHUSETTS,1221,1218,1234,1234,1259,1259,1158,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westfield Center,Cities,Ohio,1137,1146,1147,1133,No Data,No Data,No Data,,,,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,DNR,DNR,0,0,DNR,0,DNR,DNR,DNR,0,DNR,DNR,0,DNR,DNR,DNR
Westfield Village,Cities,NEW YORK,3066,3113,3147,3164,3229,3238,3303,,,,,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westford,Cities,MASSACHUSETTS,24103,24121,23654,23196,22378,22085,22582,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westhampton Beach Village,Cities,NEW YORK,1790,1773,1753,1732,1737,1729,2009,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westlake,Cities,OHIO,4626,32358,32416,32418,32477,32753,30122,,,,,0,0,0,0,0,0,DNR,DNR,DNR,DNR,0,DNR,DNR,DNR,0,DNR,0,0,0,0,DNR,0,0,DNR,1,0,0,0
Westlake Village,Cities,CALIFORNIA,8547,8522,8452,8440,8406,8367,8460,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westland,Cities,MICHIGAN,81625,81917,82246,82554,83299,84031,75726,,,,,0,1,0,1,0,0,0,1,1,2,0,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
Westminster,Cities,CALIFORNIA,2493,2474,2469,2433,2445,7321,2651,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westmont,Cities,ILLINOIS,24992,25034,25047,24965,24867,24759,24745,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westmoreland,Cities,TENNESSEE,No Data,No Data,No Data,2254,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westmorland,Cities,CALIFORNIA,2275,2278,2264,2279,2282,2251,2231,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weston,Cities,CONNECTICUT,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westover Hills,Cities,TEXAS,729,727,715,708,709,696,739,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westport,Cities,CONNECTICUT,2011,2002,2017,2042,2113,2132,2668,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westtown-East Goshen Regional,Cities,PENNSYLVANIA,32687,32533,32541,32201,32207,31972,32298,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0
Westville,Cities,ILLINOIS,1554,1572,1574,1586,1645,1657,1658,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westwego,Cities,LOUISIANA,8543,8547,8534,8521,8586,8612,10226,,,,,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,0,0,0,0,0,DNR
Westwood,Cities,KANSAS,11252,11186,11129,11056,14852,10944,10739,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westworth,Cities,TEXAS,2687,2671,2615,2554,2567,2524,3167,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wethersfield,Cities,CONNECTICUT,26306,26390,26470,26722,26762,26717,26042,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Wetumka,Cities,OKLAHOMA,1238,1243,1244,1250,1274,1296,1416,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wetzel,Nonmetropolitan Counties,WEST VIRGINIA,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wewoka,Cities,OKLAHOMA,3449,3436,3454,3454,3427,3467,3320,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wexford,Nonmetropolitan Counties,MICHIGAN,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Weymouth,Cities,MASSACHUSETTS,56149,56137,55996,55432,54597,54071,53400,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wharton,Cities,NEW JERSEY,No Data,No Data,No Data, Nan,8971,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whatcom,Metropolitan Counties,WASHINGTON,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,2,3,3,4,1,2,0,5,3,3,2
Whately,Cities,MASSACHUSETTS,1523,1520,1508,1510,1514,1505,1554,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wheat Ridge,Cities,COLORADO,31389,31241,31096,30882,30886,30691,30400,,,,,1,0,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wheatland,Cities,CALIFORNIA,3665,3666,3657,3644,3733,3656,3290,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wheaton,Cities,MISSOURI,699,695,698,693,690,699,744,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wheeler,Nonmetropolitan Counties,GEORGIA,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wheeling,Cities,WEST VIRGINIA,27486,27617,27890,28127,28356,37761,35500,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Wheelwright,Cities,KENTUCKY,480,468,799,771,775,785,1206,,,,,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whigham,Cities,GEORGIA,480,465,475,481,480,477,561,,,,,0,0,0,0,0,0,0,0,0,0,0,DNR,0,DNR,DNR,DNR,0,0,0,0,0,0,0,DNR,0,0,0,0
Whispering Pines,Cities,NORTH CAROLINA,3187,3151,3099,3045,2993,2965,2180,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whitaker Borough,Cities,PENNSYLVANIA,1250,1260,1270,1271,1275,1275,1208,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0
Whitakers,Cities,NORTH CAROLINA,721,728,735,739,748,753,766,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White,Nonmetropolitan Counties,ARKANSAS,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Bear Lake,Cities,Minnesota,25484,25284,24802,24472,24241,23981,No Data,,,,,No Data,No Data,No Data,No Data,DNR,DNR,DNR,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0
White Bear Township,Cities,Minnesota,No Data,11640,11498,11266,No Data,11034,No Data,,,,,No Data,No Data,No Data,No Data,0,DNR,DNR,0,No Data,No Data,No Data,No Data,0,0,DNR,DNR,0,0,0,0,0,0,0,0,No Data,No Data,No Data,No Data
White Bluff,Cities,TENNESSEE,3442,3363,3324,3318,3261,3235,2570,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Castle,Cities,Louisiana,1814,1850,1877,No Data,No Data,No Data,No Data,,,,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,0,DNR,0,DNR,0,0,0,DNR,0
White Cloud,Cities,MICHIGAN,1378,1378,1385,1387,1407,1407,1365,,,,,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Hall,Cities,ARKANSAS,665,662,666,660,2505,2528,2397,,,,,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Haven Borough,Cities,PENNSYLVANIA,No Data,No Data,1114,No Data,1098,1100,1143,,,,,0,0,0,0,0,0,DNR,DNR,0,0,0,0,No Data,No Data,No Data,No Data,0,0,0,DNR,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
White House,Cities,TENNESSEE,11419,11233,10863,10679,10505,10348,10626,,,,,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
White Lake,Cities,NORTH CAROLINA,778,785,789,793,804,812,606,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Lake Township,Cities,MICHIGAN,31135,31172,30940,30585,30236,29996,29890,,,,,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
White Oak,Cities,PENNSYLVANIA,6317,6277,6372,6447,6642,6605,6553,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Pigeon,Cities,Michigan,1513,1510,1513,1508,1519,1521,No Data,,,,,No Data,No Data,No Data,No Data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Pine,Nonmetropolitan Counties,NEVADA,2250,2235,2234,2227,"2,225",2216,2202,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Plains,Cities,NEW YORK,58767,58315,58103,57559,57567,57109,57254,,,,,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Salmon,Cities,WASHINGTON,2364,2333,2322,2269,2288,2259,2420,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
White Settlement,Cities,TEXAS,17267,17085,16855,16703,16716,16455,16670,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Springs,Cities,FLORIDA,No Data,No Data,772,777,779,788,843,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
White Stone,Cities,VIRGINIA,339,343,342,346,352,356,327,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Sulphur Springs,Cities,WEST VIRGINIA,2438,2442,2469,2467,2464,2447,2296,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,0
White Township,Cities,PENNSYLVANIA,No Data,No Data,No Data,1379,1394,1398,1295,,,,,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,0,0,DNR,DNR,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
Whitefish,Cities,MONTANA,7226,6997,6725,6496,6428,6413,8776,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Whitefish Bay,Cities,WISCONSIN,14087,14116,14129,14145,14218,14171,13695,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whitehall,Cities,OHIO,1570,1577,1590,1583,1571,1565,1575,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whitehall Township,Cities,PENNSYLVANIA,27426,27330,27146,27215,27042,26823,27352,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0
Whitehall Village,Cities,NEW YORK,2574,2576,2598,2604,2626,2626,2518,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR
Whitehouse,Cities,TEXAS,8286,8131,8009,4325,7913,7821,8183,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whitemarsh Township,Cities,PENNSYLVANIA,17721,No Data,17518,17495,17481,17404,17991,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,No Data,No Data,0,0,1,0
Whitesboro,Cities,TEXAS,3931,3877,3864,3823,3868,3873,4061,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whitesboro Village,Cities,NEW YORK,3680,3699,3727,3733,3784,3789,3661,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whitesburg,Cities,GEORGIA,1982,2001,2038,2060,2135,2154,1452,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whiteside,Nonmetropolitan Counties,ILLINOIS,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whitestown,Cities,INDIANA,No Data,No Data,4276,3778,2920,2882,1462,,,,,0,0,0,0,0,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
Whitestown Town,Cities,NEW YORK,9275,9252,9307,9141,9189,9199,9088,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whiteville,Cities,NORTH CAROLINA,4502,4530,4559,4580,4655,4680,4480,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
