agencyName,agencyType,state,recent_population,zeroCount,dnrCount,reportCount,zeroClass,dnrClass,reportClass,popClass
North Platte,Cities,NEBRASKA,24092,24,2,2,,,,
North Pole,Cities,Alaska,2201,18,0,10,,,,
North Port,Cities,FLORIDA,61148,11,3,14,,,,
North Prairie,Cities,WISCONSIN,2163,27,0,1,,,,
North Providence,Cities,RHODE ISLAND,32540,27,0,1,,,,
North Randall,Cities,OHIO,813,2,2,24,,,,
North Reading,Cities,MASSACHUSETTS,15712,26,0,2,,,,
North Redington Beach,Cities,FLORIDA,1447,20,0,8,,,,
North Richland Hills,Cities,TEXAS,70409,21,0,7,,,,
North Ridgeville,Cities,OHIO,30905,10,6,12,,,,
North Riverside,Cities,Illinois,6663,21,0,7,,,,
North Salt Lake,Cities,UTAH,20572,21,0,7,,,,
North Sewickley Township,Cities,PENNSYLVANIA,5513,21,5,2,,,,
North Sioux City,Cities,SOUTH DAKOTA,2772,27,0,1,,,,
North Slope Borough,Cities,Alaska,9710,15,0,13,,,,
North Smithfield,Cities,RHODE ISLAND,12377,27,0,1,,,,
North St. Paul,Cities,Minnesota,12495,17,5,6,,,,
North Strabane Township,Cities,PENNSYLVANIA,14523,24,3,1,,,,
North Syracuse Village,Cities,NEW YORK,6861,23,1,4,,,,
North Tonawanda,Cities,NEW YORK,30634,26,0,2,,,,
North Topsail Beach,Cities,NORTH CAROLINA,736,27,0,1,,,,
North Union Township,Cities,PENNSYLVANIA,1432,24,3,1,,,,
North Vernon,Cities,INDIANA,6599,13,2,13,,,,
North Versailles Township,Cities,PENNSYLVANIA,12322,25,2,1,,,,
North Wales,Cities,PENNSYLVANIA,3254,27,0,1,,,,
North Wildwood,Cities,NEW JERSEY,3874,25,0,3,,,,
North Wilkesboro,Cities,NORTH CAROLINA,4215,27,0,1,,,,
North Woodbury,Cities,Pennsylvania,2674,18,1,9,,,,
Northampton,Cities,MASSACHUSETTS,No Data,27,0,1,,,,
Northampton Township,Cities,PENNSYLVANIA,39559,26,1,1,,,,
Northborough,Cities,MASSACHUSETTS,15109,27,0,1,,,,
Northbridge,Cities,MASSACHUSETTS,16638,26,0,2,,,,
Northbrook,Cities,ILLINOIS,33746,27,0,1,,,,
Northeast,Cities,Texas,2535,15,0,13,,,,
"Northeast, Bradford County",Cities,Pennsylvania,414,5,2,21,,,,
Northeastern Regional,Cities,PENNSYLVANIA,11655,26,1,1,,,,
Northern Berks Regional,Cities,PENNSYLVANIA,13228,25,2,1,,,,
Northern Cambria Borough,Cities,PENNSYLVANIA,3625,26,1,1,,,,
Northern Lancaster County Regional,Cities,Pennsylvania,34756,18,1,9,,,,
Northern Regional,Cities,PENNSYLVANIA,34787,24,3,1,,,,
Northern York Regional,Cities,PENNSYLVANIA,68894,25,1,2,,,,
Northfield,Cities,ILLINOIS,6044,27,0,1,,,,
Northfield Township,Cities,MICHIGAN,8617,24,0,4,,,,
Northglenn,Cities,COLORADO,39890,25,0,3,,,,
Northlake,Cities,ILLINOIS,2329,27,0,1,,,,
Northmoor,Cities,MISSOURI,327,27,0,1,,,,
Northport,Cities,ALABAMA,24019,4,0,24,,,,
Northport Village,Cities,NEW YORK,7387,27,0,1,,,,
Northumberland,Cities,NEW HAMPSHIRE,No Data,27,0,1,,,,
Northvale,Cities,NEW JERSEY,4876,27,0,1,,,,
Northville,Cities,MICHIGAN,6019,25,0,3,,,,
Northville Township,Cities,MICHIGAN,28890,18,0,10,,,,
Northville Village,Cities,NEW YORK,1058,26,1,1,,,,
Northwest,Cities,NORTH CAROLINA,776,27,0,1,,,,
Northwest Lancaster County Regional,Cities,PENNSYLVANIA,19732,25,2,1,,,,
Northwood,Cities,NEW HAMPSHIRE,5376,27,0,1,,,,
Northwoods,Cities,MISSOURI,4187,27,0,1,,,,
Norton,Cities,MASSACHUSETTS,3911,27,0,1,,,,
Norton Shores,Cities,MICHIGAN,24256,20,0,8,,,,
Nortonville,Cities,KANSAS,612,27,0,1,,,,
Norwalk,Cities,CALIFORNIA,635,21,6,1,,,,
Norway,Cities,MAINE,4911,27,0,1,,,,
Norwell,Cities,MASSACHUSETTS,11030,26,0,2,,,,
Norwich,Cities,CONNECTICUT,3369,27,0,1,,,,
Norwood,Cities,NEW JERSEY,5899,27,0,1,,,,
Norwood Village,Cities,New York,1606,3,0,25,,,,
Notasulga,Cities,ALABAMA,825,4,0,24,,,,
Nottingham,Cities,NEW HAMPSHIRE,4977,27,0,1,,,,
Nottoway,Nonmetropolitan Counties,VIRGINIA,No Data,27,0,1,,,,
Novato,Cities,CALIFORNIA,56263,21,0,7,,,,
Novi,Cities,MICHIGAN,59441,25,0,3,,,,
Nowata,Cities,OKLAHOMA,No Data,22,1,5,,,,
Nueces,Metropolitan Counties,TEXAS,No Data,26,0,2,,,,
Nunda Town And Village,Cities,NEW YORK,2892,4,0,24,,,,
Nunda Town and Village,Cities,New York,2977,21,2,5,,,,
Nutley Township,Cities,NEW JERSEY,28673,20,0,8,,,,
Nutter Fort,Cities,WEST VIRGINIA,1580,13,3,12,,,,
Nye,Nonmetropolitan Counties,NEVADA,No Data,17,1,10,,,,
Nyssa,Cities,OREGON,2920,4,0,24,,,,
O'Brien,Nonmetropolitan Counties,IOWA,No Data,27,0,1,,,,
O'Donnell,Cities,TEXAS,803,26,1,1,,,,
O'Fallon,Cities,MISSOURI,86093,27,0,1,,,,
O'Hara Township,Cities,PENNSYLVANIA,8591,26,1,1,,,,
O'Neill,Cities,Nebraska,3642,11,0,17,,,,
Oak Bluffs,Cities,MASSACHUSETTS,4707,21,5,2,,,,
Oak Brook,Cities,ILLINOIS,8130,24,3,1,,,,
Oak Creek,Cities,WISCONSIN,35337,18,0,10,,,,
Oak Forest,Cities,ILLINOIS,28088,25,0,3,,,,
Oak Grove,Cities,KENTUCKY,7956,27,0,1,,,,
Oak Harbor,Cities,WASHINGTON,2705,25,0,3,,,,
Oak Hill,Cities,FLORIDA,1490,24,3,1,,,,
Oak Island,Cities,NORTH CAROLINA,7651,27,0,1,,,,
Oak Lawn,Cities,ILLINOIS,56791,24,0,4,,,,
Oak Park,Cities,MICHIGAN,29838,24,3,1,,,,
Oak Park Heights,Cities,MINNESOTA,4912,23,4,1,,,,
Oak Ridge,Cities,TENNESSEE,180,27,0,1,,,,
Oak Ridge North,Cities,TEXAS,3181,26,1,1,,,,
Oakboro,Cities,NORTH CAROLINA,1877,27,0,1,,,,
Oakbrook Terrace,Cities,ILLINOIS,2169,27,0,1,,,,
Oakdale,Cities,CALIFORNIA,1472,16,11,1,,,,
Oakes,Cities,NORTH DAKOTA,1786,21,2,5,,,,
Oakesdale,Cities,WASHINGTON,429,5,3,20,,,,
Oakham,Cities,Massachusetts,1925,23,0,5,,,,
Oakland,Cities,CALIFORNIA,7670,27,0,1,,,,
Oakland City,Cities,Indiana,2433,4,0,24,,,,
Oakland Park,Cities,FLORIDA,44903,18,2,8,,,,
Oakland Township,Cities,Michigan,19659,7,0,21,,,,
Oakley,Cities,CALIFORNIA,40695,26,1,1,,,,
Oaklyn,Cities,NEW JERSEY,3963,25,0,3,,,,
Oakman,Cities,ALABAMA,921,4,0,24,,,,
Oakmont,Cities,PENNSYLVANIA,6472,24,3,1,,,,
Oakridge,Cities,OREGON,3195,4,0,24,,,,
Oakview Village,Cities,MISSOURI,394,25,2,1,,,,
Oakville,Cities,WASHINGTON,659,27,0,1,,,,
Oakwood,Cities,GEORGIA,1520,24,3,1,,,,
Oakwood Hills,Cities,Illinois,2059,23,0,5,,,,
"Oakwood, Paulding County",Cities,OHIO,594,18,2,8,,,,
Oberlin,Cities,KANSAS,1758,23,4,1,,,,
Obetz,Cities,Ohio,4746,8,4,16,,,,
Obion,Cities,TENNESSEE,No Data,27,0,1,,,,
Oblong,Cities,ILLINOIS,1420,27,0,1,,,,
Ocala,Cities,FLORIDA,57891,19,3,6,,,,
Occoquan,Cities,VIRGINIA,1042,26,1,1,,,,
Ocean Beach Village,Cities,NEW YORK,81,19,0,9,,,,
Ocean City,Cities,NEW JERSEY,11287,27,0,1,,,,
Ocean Gate,Cities,NEW JERSEY,2004,24,1,3,,,,
Ocean Isle Beach,Cities,NORTH CAROLINA,608,27,0,1,,,,
Ocean Pines,Cities,MARYLAND,12207,27,0,1,,,,
Ocean Ridge,Cities,FLORIDA,1853,20,0,8,,,,
Ocean Shores,Cities,WASHINGTON,5721,26,0,2,,,,
"Ocean Township, Monmouth County",Cities,NEW JERSEY,27070,24,1,3,,,,
"Ocean Township, Ocean County",Cities,NEW JERSEY,8927,25,1,2,,,,
Ocean View,Cities,DELAWARE,2075,27,0,1,,,,
Oceana,Nonmetropolitan Counties,MICHIGAN,1341,24,0,4,,,,
Oceanport,Cities,NEW JERSEY,5718,25,1,2,,,,
Oceanside,Cities,CALIFORNIA,177340,8,0,20,,,,
Ochiltree,Nonmetropolitan Counties,TEXAS,No Data,25,2,1,,,,
Ocilla,Cities,GEORGIA,3372,26,1,1,,,,
Ocoee,Cities,FLORIDA,40029,16,0,12,,,,
Oconee,Nonmetropolitan Counties,SOUTH CAROLINA,No Data,27,0,1,,,,
Oconomowoc,Cities,WISCONSIN,16480,27,0,1,,,,
Oconomowoc Lake,Cities,Wisconsin,615,7,0,21,,,,
Oconomowoc Town,Cities,WISCONSIN,8662,27,0,1,,,,
Oconto,Cities,WISCONSIN,4476,24,0,4,,,,
Oconto Falls,Cities,WISCONSIN,2823,23,0,5,,,,
Odenville,Cities,ALABAMA,2968,4,0,24,,,,
Odessa,Cities,MISSOURI,864,27,0,1,,,,
Oelwein,Cities,IOWA,6104,25,2,1,,,,
Ogallala,Cities,NEBRASKA,4538,27,0,1,,,,
Ogden,Cities,UTAH,2041,27,0,1,,,,
Ogden Town,Cities,NEW YORK,20257,27,0,1,,,,
Ogdensburg,Cities,NEW JERSEY,10840,27,0,1,,,,
Ogemaw,Nonmetropolitan Counties,MICHIGAN,No Data,22,0,6,,,,
Ogle,Nonmetropolitan Counties,ILLINOIS,No Data,27,0,1,,,,
Oglesby,Cities,ILLINOIS,3619,23,4,1,,,,
Oglethorpe,Cities,GEORGIA,No Data,15,8,5,,,,
Ogunquit,Cities,MAINE,916,26,0,2,,,,
Ohatchee,Cities,ALABAMA,1285,4,0,24,,,,
Ohio,Nonmetropolitan Counties,KENTUCKY,No Data,25,1,2,,,,
Ohio Township,Cities,PENNSYLVANIA,6401,26,1,1,,,,
Ohioville,Cities,PENNSYLVANIA,3461,17,10,1,,,,
Oil City,Cities,PENNSYLVANIA,10057,26,1,1,,,,
Oilton,Cities,OKLAHOMA,1015,27,0,1,,,,
Ojai,Cities,CALIFORNIA,7658,26,0,2,,,,
Okaloosa,Metropolitan Counties,FLORIDA,No Data,16,0,12,,,,
Okanogan,Nonmetropolitan Counties,WASHINGTON,No Data,26,0,2,,,,
Okawville,Cities,ILLINOIS,1392,26,1,1,,,,
Okeechobee,Cities,FLORIDA,No Data,20,0,8,,,,
Okemah,Cities,OKLAHOMA,3249,27,0,1,,,,
Okfuskee,Nonmetropolitan Counties,OKLAHOMA,No Data,27,0,1,,,,
Oklahoma,Metropolitan Counties,OKLAHOMA,No Data,23,0,5,,,,
Oklahoma City,Cities,OKLAHOMA,641681,6,0,22,,,,
Okmulgee,Cities,OKLAHOMA,12177,26,1,1,,,,
Oktibbeha,Nonmetropolitan Counties,MISSISSIPPI,No Data,6,6,16,,,,
Ola,Cities,ARKANSAS,1246,25,1,2,,,,
Olanta,Cities,South Carolina,571,12,3,13,,,,
Olathe,Cities,COLORADO,135977,26,1,1,,,,
Old Bridge Township,Cities,NEW JERSEY,67238,16,1,11,,,,
Old Brookville Village,Cities,NEW YORK,2230,26,1,1,,,,
Old Forge,Cities,PENNSYLVANIA,7996,24,2,2,,,,
Old Fort,Cities,NORTH CAROLINA,911,27,0,1,,,,
Old Lycoming Township,Cities,PENNSYLVANIA,5059,26,1,1,,,,
Old Monroe,Cities,MISSOURI,285,25,2,1,,,,
Old Orchard Beach,Cities,MAINE,8807,18,0,10,,,,
Old Saybrook,Cities,CONNECTICUT,10145,18,1,9,,,,
Old Shawneetown,Cities,ILLINOIS,176,16,0,12,,,,
Old Tappan,Cities,NEW JERSEY,6039,27,0,1,,,,
Old Town,Cities,MAINE,7583,27,0,1,,,,
Old Westbury Village,Cities,NEW YORK,4678,27,0,1,,,,
Oldham,Metropolitan Counties,KENTUCKY,No Data,27,0,1,,,,
Oldham County Police Department,Metropolitan Counties,KENTUCKY,No Data,22,0,6,,,,
Oldsmar,Cities,FLORIDA,13842,20,0,8,,,,
Olean,Cities,NEW YORK,13765,27,0,1,,,,
Oley Township,Cities,PENNSYLVANIA,3736,22,1,5,,,,
Olive Branch,Cities,MISSISSIPPI,36513,24,2,2,,,,
Olive Hill,Cities,KENTUCKY,1593,27,0,1,,,,
Olive Town,Cities,NEW YORK,4331,24,3,1,,,,
Oliver,Nonmetropolitan Counties,NORTH DAKOTA,No Data,27,0,1,,,,
Oliver Springs,Cities,TENNESSEE,3238,26,0,2,,,,
Oliver Township,Cities,PENNSYLVANIA,1937,5,3,20,,,,
Olivet,Cities,MICHIGAN,1611,24,3,1,,,,
Olivette,Cities,MISSOURI,7893,27,0,1,,,,
Olivia,Cities,Minnesota,2333,18,5,5,,,,
Olla,Cities,LOUISIANA,1385,13,6,9,,,,
Olmos Park,Cities,TEXAS,2420,27,0,1,,,,
Olmsted,Metropolitan Counties,MINNESOTA,No Data,15,7,6,,,,
Olmsted Falls,Cities,OHIO,8859,20,7,1,,,,
Olmsted Township,Cities,Ohio,13244,4,4,20,,,,
Olney,Cities,ILLINOIS,3159,27,0,1,,,,
Olton,Cities,TEXAS,2121,27,0,1,,,,
Olympia,Cities,WASHINGTON,50972,17,1,10,,,,
Olympia Fields,Cities,ILLINOIS,5031,26,1,1,,,,
Olyphant,Cities,PENNSYLVANIA,5102,20,3,5,,,,
Omaha,Cities,NEBRASKA,986,20,0,8,,,,
Omak,Cities,WASHINGTON,4854,20,0,8,,,,
Omega,Cities,GEORGIA,1230,22,2,4,,,,
Omro,Cities,WISCONSIN,3560,27,0,1,,,,
Onaga,Cities,KANSAS,696,23,4,1,,,,
Onalaska,Cities,TEXAS,1770,27,0,1,,,,
Onamia,Cities,Minnesota,861,7,0,21,,,,
Onancock,Cities,VIRGINIA,1260,27,0,1,,,,
Onarga,Cities,Illinois,1313,11,0,17,,,,
Onawa,Cities,IOWA,2859,15,4,9,,,,
Onaway,Cities,MICHIGAN,871,4,0,24,,,,
Oneida,Nonmetropolitan Counties,IDAHO,3707,27,0,1,,,,
Oneonta,Cities,ALABAMA,6701,11,0,17,,,,
Oneonta City,Cities,NEW YORK,13857,24,1,3,,,,
Onley,Cities,VIRGINIA,516,26,1,1,,,,
Onondaga,Metropolitan Counties,NEW YORK,No Data,25,2,1,,,,
Onslow,Metropolitan Counties,NORTH CAROLINA,No Data,27,0,1,,,,
Ontario,Cities,CALIFORNIA,6091,27,0,1,,,,
Ontonagon,Nonmetropolitan Counties,MICHIGAN,No Data,25,1,2,,,,
Ontwa Township-Edwardsburg,Cities,Michigan,6481,10,1,17,,,,
Oologah,Cities,OKLAHOMA,1185,25,2,1,,,,
Opa Locka,Cities,FLORIDA,16146,20,0,8,,,,
Opp,Cities,ALABAMA,6657,22,1,5,,,,
Oquawka,Cities,Illinois,1308,8,0,20,,,,
Oradell,Cities,NEW JERSEY,8222,25,0,3,,,,
Oran,Cities,MISSOURI,1271,17,7,4,,,,
Orange,Metropolitan Counties,CALIFORNIA,4841,27,0,1,,,,
Orange Beach,Cities,ALABAMA,5467,4,2,22,,,,
Orange City,Cities,FLORIDA,6225,27,0,1,,,,
Orange Cove,Cities,California,9706,15,0,13,,,,
Orange Grove,Cities,TEXAS,1337,27,0,1,,,,
Orange Park,Cities,FLORIDA,8605,19,0,9,,,,
Orange Village,Cities,Ohio,3287,2,2,24,,,,
Orangeburg,Cities,SOUTH CAROLINA,13878,26,1,1,,,,
Orangetown Town,Cities,NEW YORK,37962,22,1,5,,,,
Orangeville Area,Cities,PENNSYLVANIA,1750,25,2,1,,,,
Orchard Lake,Cities,MICHIGAN,2428,24,0,4,,,,
Orchard Park Town,Cities,NEW YORK,29721,26,1,1,,,,
Ord,Cities,Nebraska,2051,10,1,17,,,,
Ore City,Cities,Texas,1198,3,0,25,,,,
Oregon,Cities,MISSOURI,10189,27,0,1,,,,
Oregon City,Cities,Oregon,36485,1,0,27,,,,
Orem,Cities,UTAH,95640,25,2,1,,,,
Orford,Cities,NEW HAMPSHIRE,1246,27,0,1,,,,
Oriental,Cities,North Carolina,882,7,0,21,,,,
Orinda,Cities,CALIFORNIA,19585,27,0,1,,,,
Orion,Cities,ILLINOIS,1818,27,0,1,,,,
Orion Township,Cities,Michigan,35550,7,0,21,,,,
Oriskany Village,Cities,NEW YORK,1369,25,2,1,,,,
Orland,Cities,CALIFORNIA,7587,26,0,2,,,,
Orland Hills,Cities,ILLINOIS,7255,20,3,5,,,,
Orland Park,Cities,ILLINOIS,59009,26,0,2,,,,
Orlando,Cities,FLORIDA,277719,8,1,19,,,,
Orleans,Metropolitan Counties,NEW YORK,No Data,27,0,1,,,,
Ormond Beach,Cities,FLORIDA,38782,19,0,9,,,,
Oro Valley,Cities,ARIZONA,44089,26,0,2,,,,
Orofino,Cities,IDAHO,3056,27,0,1,,,,
Orono,Cities,MAINE,10772,23,4,1,,,,
Oronogo,Cities,MISSOURI,2433,24,3,1,,,,
Oroville,Cities,CALIFORNIA,1674,27,0,1,,,,
Orrick,Cities,MISSOURI,804,27,0,1,,,,
Orrville,Cities,OHIO,8514,14,5,9,,,,
Orting,Cities,WASHINGTON,7594,21,0,7,,,,
Ortonville,Cities,Minnesota,1796,16,3,9,,,,
Orwell,Cities,OHIO,1469,4,0,24,,,,
Orwigsburg,Cities,PENNSYLVANIA,2983,26,1,1,,,,
Osage,Cities,IOWA,No Data,27,0,1,,,,
Osage Beach,Cities,MISSOURI,4449,27,0,1,,,,
Osage City,Cities,KANSAS,2825,27,0,1,,,,
Osakis,Cities,MINNESOTA,1716,2,6,20,,,,
Osawatomie,Cities,KANSAS,4267,26,0,2,,,,
Osborne,Nonmetropolitan Counties,KANSAS,No Data,27,0,1,,,,
Osburn,Cities,IDAHO,1503,25,1,2,,,,
Osceola,Metropolitan Counties,FLORIDA,909,27,0,1,,,,
Osceola Township,Cities,PENNSYLVANIA,647,19,4,5,,,,
Oscoda,Nonmetropolitan Counties,MICHIGAN,No Data,26,0,2,,,,
Oscoda Township,Cities,MICHIGAN,6838,24,0,4,,,,
Oshkosh,Cities,WISCONSIN,66654,27,0,1,,,,
Oskaloosa,Cities,IOWA,1081,27,0,1,,,,
Osseo,Cities,WISCONSIN,1703,27,0,1,,,,
Ossining Town,Cities,NEW YORK,5731,4,0,24,,,,
Ossining Village,Cities,NEW YORK,25516,27,0,1,,,,
Ossipee,Cities,NEW HAMPSHIRE,4229,27,0,1,,,,
Ostrander,Cities,OHIO,697,12,7,9,,,,
Oswego,Cities,ILLINOIS,1755,26,1,1,,,,
Oswego City,Cities,NEW YORK,17717,22,3,3,,,,
Otero,Nonmetropolitan Counties,COLORADO,No Data,25,1,2,,,,
Othello,Cities,WASHINGTON,7893,26,0,2,,,,
Otisville,Cities,Michigan,818,15,0,13,,,,
Otoe,Nonmetropolitan Counties,Nebraska,No Data,11,0,17,,,,
Otsego,Cities,MICHIGAN,No Data,26,1,1,,,,
Ottawa,Metropolitan Counties,MICHIGAN,4385,27,0,1,,,,
Ottawa Hills,Cities,OHIO,4429,25,0,3,,,,
Otter Tail,Nonmetropolitan Counties,Minnesota,No Data,18,5,5,,,,
Otto Eldred Regional,Cities,PENNSYLVANIA,2327,23,4,1,,,,
Ottoville,Cities,Ohio,969,10,5,13,,,,
Ottumwa,Cities,IOWA,24543,27,0,1,,,,
Ouachita,Nonmetropolitan Counties,ARKANSAS,No Data,18,8,2,,,,
Ouray,Cities,COLORADO,1017,27,0,1,,,,
Outagamie,Metropolitan Counties,WISCONSIN,No Data,25,0,3,,,,
Overbrook,Cities,KANSAS,1018,26,1,1,,,,
Overfield Township,Cities,PENNSYLVANIA,2847,14,5,9,,,,
Overland,Cities,MISSOURI,15940,24,1,3,,,,
Overland Park,Cities,Kansas,189104,3,2,23,,,,
Overton,Nonmetropolitan Counties,TENNESSEE,2532,27,0,1,,,,
Ovid,Cities,MICHIGAN,1614,27,0,1,,,,
Oviedo,Cities,FLORIDA,37467,18,0,10,,,,
Ovilla,Cities,TEXAS,3933,27,0,1,,,,
Owasso,Cities,OKLAHOMA,35551,26,0,2,,,,
Owatonna,Cities,Minnesota,25760,8,3,17,,,,
Owego Village,Cities,NEW YORK,3705,22,4,2,,,,
Owen,Nonmetropolitan Counties,KENTUCKY,929,26,0,2,,,,
Owendale,Cities,MICHIGAN,230,27,0,1,,,,
Owens Crossroads,Cities,ALABAMA,1814,3,1,24,,,,
Owensboro,Cities,KENTUCKY,59359,8,0,20,,,,
Owensville,Cities,MISSOURI,818,23,4,1,,,,
Owenton,Cities,KENTUCKY,1552,27,0,1,,,,
Owingsville,Cities,KENTUCKY,1595,25,0,3,,,,
Owosso,Cities,MICHIGAN,14605,18,0,10,,,,
Owsley,Nonmetropolitan Counties,Kentucky,No Data,19,0,9,,,,
Owyhee,Metropolitan Counties,IDAHO,No Data,27,0,1,,,,
Oxford,Cities,NORTH CAROLINA,587,27,0,1,,,,
Oxford Township,Cities,NEW JERSEY,2175,27,0,1,,,,
Oxford Village,Cities,NEW YORK,1404,22,5,1,,,,
Oxnard,Cities,CALIFORNIA,209048,8,0,20,,,,
Oyster Bay Cove Village,Cities,NEW YORK,4313,26,1,1,,,,
Oyster Creek,Cities,TEXAS,1136,25,2,1,,,,
Ozark,Cities,ALABAMA,18775,27,0,1,,,,
Ozaukee,Metropolitan Counties,WISCONSIN,No Data,27,0,1,,,,
Pacific,Cities,MISSOURI,6803,27,0,1,,,,
Pacific Grove,Cities,CALIFORNIA,15795,24,0,4,,,,
Pacifica,Cities,CALIFORNIA,39650,21,0,7,,,,
Pacolet,Cities,SOUTH CAROLINA,2373,26,0,2,,,,
Paden City,Cities,WEST VIRGINIA,2601,12,0,16,,,,
Paducah,Cities,KENTUCKY,1109,27,0,1,,,,
Page,Nonmetropolitan Counties,VIRGINIA,No Data,27,0,1,,,,
Pagedale,Cities,MISSOURI,3312,26,0,2,,,,
Pageland,Cities,SOUTH CAROLINA,2745,24,0,4,,,,
Pagosa Springs,Cities,COLORADO,1763,26,0,2,,,,
Pahokee,Cities,FLORIDA,6010,20,0,8,,,,
Painesville,Cities,Ohio,19913,9,3,16,,,,
Paint Township,Cities,PENNSYLVANIA,5110,25,2,1,,,,
Painted Post Village,Cities,NEW YORK,2039,24,3,1,,,,
Paintsville,Cities,KENTUCKY,4251,27,0,1,,,,
Palacios,Cities,TEXAS,4617,27,0,1,,,,
Palatine,Cities,ILLINOIS,69447,25,2,1,,,,
Palatka,Cities,FLORIDA,10469,20,0,8,,,,
Palestine,Cities,ILLINOIS,18194,25,2,1,,,,
Palisade,Cities,COLORADO,2654,24,3,1,,,,
Palisades Park,Cities,NEW JERSEY,20861,26,0,2,,,,
Palm Bay,Cities,FLORIDA,108823,15,2,11,,,,
Palm Beach,Metropolitan Counties,FLORIDA,8589,20,3,5,,,,
Palm Beach Gardens,Cities,FLORIDA,51210,19,0,9,,,,
Palm Beach Shores,Cities,FLORIDA,1188,20,0,8,,,,
Palm Desert,Cities,CALIFORNIA,52528,24,0,4,,,,
Palm Springs,Cities,CALIFORNIA,47909,23,0,5,,,,
Palm Valley,Cities,TEXAS,1291,27,0,1,,,,
Palmdale,Cities,CALIFORNIA,159441,7,0,21,,,,
Palmer,Cities,MASSACHUSETTS,2064,27,0,1,,,,
Palmer Lake,Cities,COLORADO,2621,19,3,6,,,,
Palmer Township,Cities,PENNSYLVANIA,21492,24,3,1,,,,
Palmerton,Cities,PENNSYLVANIA,5282,26,1,1,,,,
Palmetto,Cities,FLORIDA,4780,26,1,1,,,,
Palmetto Bay,Cities,FLORIDA,24558,20,0,8,,,,
Palmhurst,Cities,TEXAS,2714,25,2,1,,,,
Palmview,Cities,TEXAS,5763,27,0,1,,,,
Palmyra,Cities,NEW JERSEY,1775,27,0,1,,,,
Palmyra Village,Cities,NEW YORK,3390,25,2,1,,,,
Palo Alto,Cities,CALIFORNIA,1005,21,6,1,,,,
Palo Pinto,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,,,,
Palos Heights,Cities,ILLINOIS,12549,20,3,5,,,,
Palos Hills,Cities,ILLINOIS,17578,27,0,1,,,,
Palos Park,Cities,ILLINOIS,4894,27,0,1,,,,
Palos Verdes Estates,Cities,CALIFORNIA,13730,27,0,1,,,,
Palouse,Cities,WASHINGTON,1027,19,4,5,,,,
Pamlico,Nonmetropolitan Counties,NORTH CAROLINA,No Data,27,0,1,,,,
Pampa,Cities,TEXAS,18228,27,0,1,,,,
Pamplico,Cities,SOUTH CAROLINA,1248,12,0,16,,,,
Pana,Cities,ILLINOIS,5562,27,0,1,,,,
Panama City,Cities,FLORIDA,37204,15,0,13,,,,
Panama City Beach,Cities,FLORIDA,12186,20,0,8,,,,
Pandora,Cities,Ohio,1146,7,8,13,,,,
Pangburn,Cities,Arkansas,602,19,0,9,,,,
Panhandle,Cities,TEXAS,2321,27,0,1,,,,
Panola,Nonmetropolitan Counties,MISSISSIPPI,No Data,26,1,1,,,,
Pantego,Cities,TEXAS,2558,27,0,1,,,,
Paola,Cities,KANSAS,5509,26,0,2,,,,
Paonia,Cities,COLORADO,1402,14,6,8,,,,
Papillion,Cities,NEBRASKA,19576,25,0,3,,,,
Parachute,Cities,COLORADO,1110,25,0,3,,,,
Paradise,Cities,CALIFORNIA,26532,24,0,4,,,,
Paradise Valley,Cities,ARIZONA,14155,19,3,6,,,,
Paragould,Cities,ARKANSAS,28254,23,0,5,,,,
Paramount,Cities,CALIFORNIA,55673,17,0,11,,,,
Paramus,Cities,NEW JERSEY,26958,20,0,8,,,,
Parchment,Cities,MICHIGAN,1803,8,0,20,,,,
Paris,Cities,MAINE,24706,27,0,1,,,,
Park,Metropolitan Counties,COLORADO,No Data,27,0,1,,,,
Park City,Cities,ILLINOIS,8231,27,0,1,,,,
Park Falls,Cities,WISCONSIN,2311,27,0,1,,,,
Park Forest,Cities,Illinois,21947,23,0,5,,,,
Park Hills,Cities,KENTUCKY,8676,25,2,1,,,,
Park Rapids,Cities,Minnesota,3963,15,4,9,,,,
Park Ridge,Cities,ILLINOIS,8927,27,0,1,,,,
Parke,Nonmetropolitan Counties,INDIANA,No Data,8,0,20,,,,
Parker,Cities,ARIZONA,4488,27,0,1,,,,
Parkersburg,Cities,WEST VIRGINIA,30913,22,0,6,,,,
Parkesburg,Cities,PENNSYLVANIA,3705,22,1,5,,,,
Parkin,Cities,Arkansas,1047,22,1,5,,,,
Parkland,Cities,FLORIDA,27164,20,0,8,,,,
Parks Township,Cities,PENNSYLVANIA,2626,17,6,5,,,,
Parkside,Cities,PENNSYLVANIA,2330,10,6,12,,,,
Parksley,Cities,VIRGINIA,840,27,0,1,,,,
Parkston,Cities,SOUTH DAKOTA,1483,27,0,1,,,,
Parkton,Cities,NORTH CAROLINA,440,27,0,1,,,,
Parkville,Cities,MISSOURI,6450,27,0,1,,,,
Parlier,Cities,CALIFORNIA,15262,23,0,5,,,,
Parma,Cities,OHIO,658,23,4,1,,,,
Parma Heights,Cities,OHIO,20241,17,3,8,,,,
Parmer,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,,,,
Parowan,Cities,Utah,2951,17,2,9,,,,
Parrish,Cities,ALABAMA,987,4,3,21,,,,
Parsippany-Troy Hills Township,Cities,NEW JERSEY,53447,22,1,5,,,,
