state,agencyName,quarter01,quarter02,quarter03,quarter04,population,year
Maryland,Delmar,0,0,0,0,3026,2015
Maryland,Delmar,0,0,0,0,3068,2016
Pennsylvania,Delmont,0,0,0,0,2449,2010
Pennsylvania,Delmont,0,0,0,0,2695,2011
Pennsylvania,Delmont,0,0,0,0,2684,2012
Pennsylvania,Delmont,0,0,0,0,2652,2013
Pennsylvania,Delmont,0,0,0,0,2658,2014
Pennsylvania,Delmont,0,0,DNR,0,2643,2015
Pennsylvania,Delmont,0,0,0,0,2631,2016
Indiana,Delphi,0,0,0,DNR,2828,2010
Indiana,Delphi,0,0,0,0,2908,2011
Indiana,Delphi,DNR,0,DNR,0,2886,2012
Indiana,Delphi,0,DNR,DNR,DNR,2887,2013
Indiana,Delphi,0,0,0,0,2887,2014
Kansas,Delphos,0,DNR,DNR,DNR,430,2010
Kansas,Delphos,0,0,DNR,DNR,361,2011
Kansas,Delphos,0,DNR,DNR,DNR,363,2012
Kansas,Delphos,0,0,0,0,352,2014
Kansas,Delphos,0,0,DNR,0,349,2015
Kansas,Delphos,0,0,0,0,342,2016
Ohio,Delphos,0,DNR,DNR,0,7097,2013
Ohio,Delphos,0,0,DNR,0,7034,2014
Ohio,Delphos,0,0,0,0,7024,2015
Ohio,Delphos,0,0,0,0,7011,2016
New Jersey,Delran Township,0,0,0,0,16957,2010
New Jersey,Delran Township,0,0,1,0,16952,2011
New Jersey,Delran Township,0,0,0,0,17012,2012
New Jersey,Delran Township,0,1,0,1,16862,2013
New Jersey,Delran Township,0,0,0,0,16825,2014
New Jersey,Delran Township,2,1,0,1,16745,2015
New Jersey,Delran Township,0,0,0,0,16739,2016
Florida,Delray Beach,0,0,0,0,65087,2010
Florida,Delray Beach,0,0,0,0,61347,2011
Florida,Delray Beach,0,0,0,0,62044,2012
Florida,Delray Beach,0,1,0,0,62887,2013
Florida,Delray Beach,0,0,1,0,64917,2014
Colorado,Delta,DNR,DNR,DNR,0,9270,2010
Colorado,Delta,0,0,0,0,9070,2011
Colorado,Delta,0,0,0,0,8890,2012
Colorado,Delta,0,0,0,0,8799,2013
Colorado,Delta,0,0,0,0,8860,2014
Colorado,Delta,0,0,0,0,8686,2015
Colorado,Delta,1,0,0,0,8778,2016
Missouri,Delta,0,0,0,0,547,2010
Missouri,Delta,0,0,0,0,440,2011
Missouri,Delta,0,0,0,0,446,2012
Missouri,Delta,0,0,0,0,440,2013
Missouri,Delta,0,0,0,0,439,2014
Missouri,Delta,0,0,0,0,438,2015
Missouri,Delta,0,0,0,0,440,2016
Ohio,Delta,0,0,0,0,2880,2010
Ohio,Delta,0,0,0,0,3105,2011
Ohio,Delta,0,0,0,0,3088,2012
Ohio,Delta,0,0,0,0,3078,2013
Ohio,Delta,0,DNR,DNR,DNR,3088,2014
New Jersey,Demarest,0,0,0,0,5216,2010
New Jersey,Demarest,0,0,0,0,4897,2011
New Jersey,Demarest,0,0,0,0,4936,2012
New Jersey,Demarest,0,0,0,0,5001,2013
New Jersey,Demarest,0,0,0,0,4971,2014
New Jersey,Demarest,0,0,0,0,4987,2015
New Jersey,Demarest,0,0,0,0,5051,2016
New Mexico,Deming,DNR,DNR,0,DNR,15655,2010
New Mexico,Deming,DNR,DNR,DNR,0,15021,2011
New Mexico,Deming,0,DNR,DNR,DNR,14987,2012
Alabama,Demopolis,0,DNR,0,0,7312,2010
Alabama,Demopolis,0,0,0,0,7519,2011
Alabama,Demopolis,0,0,0,0,7240,2013
Alabama,Demopolis,0,0,0,0,7161,2014
Alabama,Demopolis,0,0,0,0,7115,2015
Alabama,Demopolis,0,0,0,0,7089,2016
Georgia,Demorest,0,DNR,DNR,DNR,1847,2011
Georgia,Demorest,0,DNR,DNR,DNR,1851,2012
Georgia,Demorest,0,0,0,DNR,1987,2013
Georgia,Demorest,0,0,0,0,2032,2014
Georgia,Demorest,0,0,0,0,2093,2015
Georgia,Demorest,0,0,0,0,2088,2016
Louisiana,Denham Springs,0,0,0,DNR,10504,2010
Louisiana,Denham Springs,0,0,DNR,0,10308,2011
Louisiana,Denham Springs,0,0,0,0,10451,2012
Louisiana,Denham Springs,0,0,0,0,10067,2015
Louisiana,Denham Springs,0,0,0,0,10107,2016
Iowa,Denison,0,0,0,0,7241,2010
Iowa,Denison,0,0,0,0,8341,2011
Iowa,Denison,0,0,0,0,8416,2012
Iowa,Denison,0,0,0,0,8411,2013
Iowa,Denison,0,0,0,0,8494,2014
Iowa,Denison,0,0,0,0,8409,2015
Iowa,Denison,0,0,0,0,8335,2016
Texas,Denison,0,0,0,0,24196,2010
Texas,Denison,0,2,0,1,23159,2011
Texas,Denison,0,1,2,0,23125,2012
Texas,Denison,0,1,1,0,22652,2013
Texas,Denison,1,1,0,1,22838,2014
Texas,Denison,0,0,0,0,22952,2015
Texas,Denison,0,1,0,0,23237,2016
South Carolina,Denmark,0,0,0,0,2900,2010
South Carolina,Denmark,0,0,0,0,3579,2011
South Carolina,Denmark,0,0,0,0,3562,2012
South Carolina,Denmark,0,0,0,0,3475,2013
South Carolina,Denmark,0,0,0,0,3401,2014
South Carolina,Denmark,0,0,0,0,3334,2015
South Carolina,Denmark,0,0,0,0,3274,2016
Wisconsin,Denmark,0,0,0,0,2237,2010
Wisconsin,Denmark,0,0,0,0,2132,2011
Wisconsin,Denmark,0,0,0,0,2154,2012
Wisconsin,Denmark,0,0,0,0,2171,2013
Wisconsin,Denmark,0,0,0,0,2179,2014
Wisconsin,Denmark,0,0,0,0,2196,2015
Massachusetts,Dennis,0,0,1,0,15212,2010
Massachusetts,Dennis,0,1,2,0,14294,2011
Massachusetts,Dennis,0,0,0,0,14325,2012
Massachusetts,Dennis,0,0,0,0,14173,2013
Massachusetts,Dennis,0,0,0,0,14074,2014
Massachusetts,Dennis,0,0,0,0,14001,2015
Massachusetts,Dennis,0,0,1,1,13905,2016
Ohio,Dennison,0,0,0,0,2846,2010
Ohio,Dennison,0,DNR,DNR,DNR,2657,2011
Ohio,Dennison,0,0,0,0,2654,2012
Ohio,Dennison,0,DNR,0,0,2634,2013
Ohio,Dennison,0,0,0,0,2642,2014
Ohio,Dennison,0,0,0,0,2637,2015
Ohio,Dennison,0,0,0,0,2638,2016
Maryland,Denton,0,0,0,0,4189,2010
Maryland,Denton,0,0,0,0,4460,2011
Maryland,Denton,0,0,0,0,4450,2012
Maryland,Denton,0,0,0,0,4357,2013
Maryland,Denton,0,0,0,0,4347,2014
Maryland,Denton,0,0,0,0,4328,2015
Maryland,Denton,0,0,0,0,4337,2016
North Carolina,Denton,0,0,0,0,1669,2010
North Carolina,Denton,0,0,0,0,1657,2011
North Carolina,Denton,0,0,0,0,1649,2012
North Carolina,Denton,0,0,0,0,1645,2013
North Carolina,Denton,0,0,0,0,1653,2014
Texas,Denton,1,0,1,0,127251,2010
Texas,Denton,1,0,0,1,115769,2011
Texas,Denton,0,1,1,0,118942,2012
Texas,Denton,0,1,0,0,123260,2013
Texas,Denton,0,0,0,0,125248,2014
Texas,Denton,0,1,2,0,131194,2015
Texas,Denton,1,1,1,0,134054,2016
Michigan,Denton Township,0,0,0,0,5247,2010
Michigan,Denton Township,0,0,0,0,5553,2011
Michigan,Denton Township,0,0,0,0,5553,2012
Michigan,Denton Township,0,0,0,0,5434,2013
Michigan,Denton Township,0,0,0,0,5404,2014
Michigan,Denton Township,0,0,0,0,5374,2015
Michigan,Denton Township,0,0,0,0,5358,2016
Colorado,Denver,14,5,11,13,607051,2010
Colorado,Denver,3,8,13,1,610612,2011
Colorado,Denver,11,8,13,13,628545,2012
Colorado,Denver,3,13,9,5,648981,2013
Colorado,Denver,1,4,7,4,665353,2014
Colorado,Denver,3,8,6,3,682418,2015
Colorado,Denver,4,2,1,12,699259,2016
Pennsylvania,Denver,0,0,0,0,3714,2010
Pennsylvania,Denver,0,0,0,0,3873,2011
Pennsylvania,Denver,0,0,0,0,3898,2012
Pennsylvania,Denver,DNR,0,0,0,3867,2013
Pennsylvania,Denver,0,0,0,0,3867,2014
Pennsylvania,Denver,0,0,DNR,0,3870,2015
Pennsylvania,Denver,0,0,0,0,3877,2016
Texas,Denver City,0,0,0,0,4146,2010
Texas,Denver City,0,0,0,0,4573,2011
Texas,Denver City,0,0,0,0,4617,2012
Texas,Denver City,0,0,0,DNR,4625,2013
Texas,Denver City,0,0,0,0,4694,2014
Texas,Denver City,0,0,0,0,4773,2015
Texas,Denver City,0,0,0,0,4949,2016
New Jersey,Denville Township,0,0,0,0,16708,2010
New Jersey,Denville Township,0,1,0,0,16690,2011
New Jersey,Denville Township,0,0,0,0,16809,2012
New Jersey,Denville Township,0,0,0,0,16829,2013
New Jersey,Denville Township,1,0,0,0,16917,2014
New Jersey,Denville Township,0,0,0,0,16864,2015
New Jersey,Denville Township,DNR,0,0,0,16759,2016
Oklahoma,Depew,0,0,0,0,480,2013
Oklahoma,Depew,0,0,0,0,472,2014
Oklahoma,Depew,0,0,0,0,485,2015
Oklahoma,Depew,0,0,0,0,483,2016
New York,Depew Village,0,0,0,0,14966,2010
New York,Depew Village,0,0,0,0,15372,2011
New York,Depew Village,0,0,0,DNR,15368,2012
New York,Depew Village,0,0,0,0,15189,2013
New York,Depew Village,0,0,0,0,15200,2014
New York,Depew Village,0,0,0,0,15183,2015
New York,Depew Village,0,0,0,0,15116,2016
New York,Deposit Village,0,0,0,0,1547,2010
New York,Deposit Village,0,0,DNR,0,1670,2011
New York,Deposit Village,0,0,0,0,1657,2012
New York,Deposit Village,0,0,0,0,1628,2013
New York,Deposit Village,0,0,DNR,DNR,1607,2014
New York,Deposit Village,0,0,DNR,DNR,1603,2015
New York,Deposit Village,0,0,0,DNR,1586,2016
New Jersey,Deptford Township,0,0,0,0,31340,2010
New Jersey,Deptford Township,0,0,0,0,30663,2011
New Jersey,Deptford Township,0,0,0,0,30800,2012
